#髪型設定ファイル,
#アイテムの髪設定,,,,,ウィンドウ表示メッセージ,
#アイテムID,性別,髪型ID,髪型オプションID,管理グループ,髪型名,オプション名,髪型変更前NPCセリフ,髪型変更後NPCセリフ,備考,
10075299,2,289,-1,0,モーモーとおそろい,バンダナ,わぁ～お?$R君は『モーモーの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのモーモーの力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『モーモーの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rバンダナが$R気に入らなかったら$Rいつでも取り外してあげるから$Rまたおいでよ。,モーモーの紹介状,
10075299,2,288,155,0,モーモーとおそろい,付け毛（うし耳）,わぁ～お?$R君は『モーモーの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのモーモーの力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『モーモーの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$R付け毛が$R気に入らなかったら$Rいつでも取り外してあげるから$Rまたおいでよ。,モーモーの紹介状,
10075299,2,289,155,0,モーモーとおそろい,付け毛（うし耳）とバンダナ,わぁ～お?$R君は『モーモーの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのモーモーの力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『モーモーの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rバンダナと付け毛が$R気に入らなかったら$Rいつでも取り外してあげるから$Rまたおいでよ。,モーモーの紹介状,
10074801,2,290,-1,0,ル?フェイとおそろい,髪飾りあり,わぁ～お?$R君は『ル?フェイの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのル?フェイの力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『ル?フェイの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$R髪飾りが$R気に入らなかったら$Rいつでも取り外してあげるから$Rまたおいでよ。,ル?フェイの紹介状,
10074801,2,291,-1,0,ル?フェイとおそろい,髪飾りなし,わぁ～お?$R君は『ル?フェイの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのル?フェイの力を！$R…いまなら素敵な髪型を君に$Rプレゼントできそうだよ。$R$R$Rどうだい？$R『ル?フェイの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱり髪飾りを$R付けて欲しいなら$Rいつでも付けてあげるから$Rまたおいでよ。,ル?フェイの紹介状,
10074802,2,292,-1,0,ネクロアーマーとおそろい,なし,わぁ～お?$R君は『ネクロアーマーの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのネクロアーマーの力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『ネクロアーマーの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,ネクロアーマーの紹介状,
10074803,2,293,-1,0,バステトとおそろい,なし,わぁ～お?$R君は『バステトの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのバステトの力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『バステトの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱり猫耳を$R付けて欲しいなら$Rいつでも付けてあげるから$Rまたおいでよ。,バステトの紹介状 ,
10074803,2,293,156,0,バステトとおそろい,猫耳,わぁ～お?$R君は『バステトの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのバステトの力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『バステトの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱり猫耳を$R外して欲しいなら$Rいつでも外してあげるから$Rまたおいでよ。,バステトの紹介状 ,
10074804,2,294,157,0,おだんごスタイル,帽子なし,わぁ～お?$R君は『アンブレラの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのアンブレラの力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『アンブレラの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱり帽子を$R付けて欲しいなら$Rいつでも付けてあげるから$Rまたおいでよ。,アンブレラ?アルマの紹介状 ,
10074804,2,294,158,0,おだんごスタイル,帽子つき,わぁ～お?$R君は『アンブレラの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのアンブレラの力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『アンブレラの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱり帽子を$R外して欲しいなら$Rいつでも外してあげるから$Rまたおいでよ。,アンブレラ?アルマの紹介状 ,
10074805,2,296,-1,0,キャプテンキッドとおそろい,なし,わぁ～お?$R君は『キャプテンキッドの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの海賊の力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『キャプテンキッドの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,キャプテンキッドの紹介状 ,
10074806,2,297,159,0,ココッコーとおそろい,なし,わぁ～お?$R君は『ココッコーの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのココッコーの力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『ココッコーの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,ココッコーの紹介状 ,
10074807,2,298,160,0,スーパーアイドルの髪型,なし,わぁ～お?$R君は『スーパーアイドルの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのアイドル力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『スーパーアイドルの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,スーパーアイドルの紹介状 ,
10074807,2,299,-1,1,トップアイドルの髪型,なし,わぁ～お?$R君は『スーパーアイドルの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのアイドル力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『スーパーアイドルの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,スーパーアイドルの紹介状 ,
10074810,2,302,-1,0,玉藻とおそろい,なし,わぁ～お?$R君は『玉藻の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの玉藻の力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『玉藻の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱり狐耳を$R付けて欲しいなら$Rいつでも付けてあげるから$Rまたおいでよ。,玉藻の紹介状,
10074810,2,302,163,0,玉藻とおそろい,狐耳付き,わぁ～お?$R君は『玉藻の紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこの玉藻の力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『玉藻の紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rやっぱり狐耳を$R外して欲しいなら$Rいつでも外してあげるから$Rまたおいでよ。,玉藻の紹介状,
10074811,2,303,162,0,タランチュラとおそろい,なし,わぁ～お?$R君は$R『タランチュラの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのタランチュラの力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『タランチュラの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,タランチュラ?アルマの紹介状,
10074812,2,304,-1,0,ローレライとおそろい,なし,わぁ～お?$R君は『ローレライの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのローレライの力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『ローレライの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,ローレライの紹介状,
10074813,2,305,-1,0,ベアとおそろい,なし,わぁ～お?$R君は『ベアの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのベアの力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『ベアの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,ベアの紹介状,
10074814,2,306,-1,0,パラケルススとおそろい,なし,わぁ～お?$R君は『パラケルススの紹介状』を$R持っているのかい！？$R$R$R…ああっ、感じるよ！$R僕の体を通して湧き出る$Rこのパラケルススの力を！$R…いまなら素敵で不思議な$R髪型を君にプレゼント$Rできそうだよ。$R$R$Rどうだい？$R『パラケルススの紹介状』を使って$R君の髪をセットしてみるかい？,さあ！できたよ。$R$Rおっ！いいよ～$Rとても似合っているよ！$Rまたおいでよ。,パラケルススの紹介状,
