#カード情報,,,,,,ホルダー,,レア,アセンブル,,,装着可能,,,属性増加量,,,,,,,アビリティベクトル,,,,,,限定条件,,,,,,カード分類,,,,,,,,,,テキスト,,,
#カードID,pictID,枠種別,カード名,種別ID,カードNo,ページ,順,レア度,元カードID,後カードID,回数,武,服,胸,無,火,水,風,土,光,闇,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,ID（1）,値（1）,ID（2）,値（2）,ID（3）,値（3）,分類ID（1）,分類ID（2）,分類ID（3）,分類ID（4）,分類ID（5）,分類ID（6）,分類ID（7）,分類ID（8）,分類ID（9）,分類ID（10）,限定条件,フレーバーテキスト,イラストレーター名,
#70000000,70000000,0,テスト,ACTIVE,AC00-0000,0,0,4,0,0,0,1,1,0,0,10,10,10,10,10,10,1,50,2,50,3,50,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,-,仮,仮,
70373153,70373150,1,収集好きの大商人[R3],ACTIVE,AC37-3153,1155,14,1,70373150,70373154,3,0,1,0,0,0,0,0,0,0,0,148,8,5,21,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,飛空庭を入手した冒険者は$Rアミス先生に勧められて、$R東アクロニア平原にいる$R収集好きの大商人に$R会いに行った。$R$R「冒険者として見込んで、$R　急ぎじゃないんだが、$R　チミに頼みたいことがある。$R　頼まれてくれるかな？」$R$R大商人の商品をかじってしまう$Rウテナ湖のサンドクローラーの$R討伐を依頼された冒険者は、$R意気揚々とウテナ湖に向かう。,雪火,
70373154,70373150,1,収集好きの大商人[R4],ACTIVE,AC37-3154,1156,14,1,70373150,0,4,0,1,0,0,0,0,0,0,0,0,148,10,5,36,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,飛空庭を入手した冒険者は$Rアミス先生に勧められて、$R東アクロニア平原にいる$R収集好きの大商人に$R会いに行った。$R$R「冒険者として見込んで、$R　急ぎじゃないんだが、$R　チミに頼みたいことがある。$R　頼まれてくれるかな？」$R$R大商人の商品をかじってしまう$Rウテナ湖のサンドクローラーの$R討伐を依頼された冒険者は、$R意気揚々とウテナ湖に向かう。,雪火,
70373160,70373160,1,デイ＆リー,ACTIVE,AC37-3160,39,15,1,70373160,70373161,0,0,1,1,0,0,0,0,0,0,0,6,1,130,1,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「キミ、冒険者だよね？$R　アタシたちのことを$R　手伝ってほしいの……」$R$R双子のデイとリーは、$R冒険者たちの力を借りて$Rヒーローを目指す女の子。$Rまだ幼い彼女たちの夢のために$R彼女たちの叔父は冒険者の力を$R借りるよう助言をしたようだ。$R$R「ヒーローになるためには$R　おやすみなんてないのよ。$R　毎日がんばるから$R　そのつもりでいてよね！」,霧賀ユキ,
70373161,70373160,1,デイ＆リー[R1],ACTIVE,AC37-3161,1153,15,1,70373160,70373162,1,0,1,1,0,0,0,0,0,0,0,6,3,130,2,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「キミ、冒険者だよね？$R　アタシたちのことを$R　手伝ってほしいの……」$R$R双子のデイとリーは、$R冒険者たちの力を借りて$Rヒーローを目指す女の子。$Rまだ幼い彼女たちの夢のために$R彼女たちの叔父は冒険者の力を$R借りるよう助言をしたようだ。$R$R「ヒーローになるためには$R　おやすみなんてないのよ。$R　毎日がんばるから$R　そのつもりでいてよね！」,霧賀ユキ,
70373162,70373160,1,デイ＆リー[R2],ACTIVE,AC37-3162,1154,15,1,70373160,70373163,2,0,1,1,0,0,0,0,0,0,0,6,5,130,5,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「キミ、冒険者だよね？$R　アタシたちのことを$R　手伝ってほしいの……」$R$R双子のデイとリーは、$R冒険者たちの力を借りて$Rヒーローを目指す女の子。$Rまだ幼い彼女たちの夢のために$R彼女たちの叔父は冒険者の力を$R借りるよう助言をしたようだ。$R$R「ヒーローになるためには$R　おやすみなんてないのよ。$R　毎日がんばるから$R　そのつもりでいてよね！」,霧賀ユキ,
70373163,70373160,1,デイ＆リー[R3],ACTIVE,AC37-3163,1155,15,1,70373160,70373164,3,0,1,1,0,0,0,0,0,0,0,6,9,130,8,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「キミ、冒険者だよね？$R　アタシたちのことを$R　手伝ってほしいの……」$R$R双子のデイとリーは、$R冒険者たちの力を借りて$Rヒーローを目指す女の子。$Rまだ幼い彼女たちの夢のために$R彼女たちの叔父は冒険者の力を$R借りるよう助言をしたようだ。$R$R「ヒーローになるためには$R　おやすみなんてないのよ。$R　毎日がんばるから$R　そのつもりでいてよね！」,霧賀ユキ,
70373164,70373160,1,デイ＆リー[R4],ACTIVE,AC37-3164,1156,15,1,70373160,0,4,0,1,1,0,0,0,0,0,0,0,6,14,130,14,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「キミ、冒険者だよね？$R　アタシたちのことを$R　手伝ってほしいの……」$R$R双子のデイとリーは、$R冒険者たちの力を借りて$Rヒーローを目指す女の子。$Rまだ幼い彼女たちの夢のために$R彼女たちの叔父は冒険者の力を$R借りるよう助言をしたようだ。$R$R「ヒーローになるためには$R　おやすみなんてないのよ。$R　毎日がんばるから$R　そのつもりでいてよね！」,霧賀ユキ,
70373170,70373170,1,ウィーク,ACTIVE,AC37-3170,39,16,1,70373170,70373171,0,0,1,1,0,0,0,0,0,0,0,145,3,146,4,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「あー……釣りしに来たのに$R　肝心の釣竿を忘れた……。」$R$R釣りは楽しい。$Rむしろ釣りだけをしていたい。$R自他共に認める釣り好きだが、$Rウィークは釣竿をよく忘れる。$R$R「デイとリーが、$R　持ってきてくれたり……」$R$R出来のいい姪たちに$R都合の良い期待を勝手にして、$Rウィークは手持ち無沙汰に$R木の枝を振り回した。,天狛燈火,
70373171,70373170,1,ウィーク[R1],ACTIVE,AC37-3171,1153,16,1,70373170,70373172,1,0,1,1,0,0,0,0,0,0,0,145,5,146,8,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「あー……釣りしに来たのに$R　肝心の釣竿を忘れた……。」$R$R釣りは楽しい。$Rむしろ釣りだけをしていたい。$R自他共に認める釣り好きだが、$Rウィークは釣竿をよく忘れる。$R$R「デイとリーが、$R　持ってきてくれたり……」$R$R出来のいい姪たちに$R都合の良い期待を勝手にして、$Rウィークは手持ち無沙汰に$R木の枝を振り回した。,天狛燈火,
70373172,70373170,1,ウィーク[R2],ACTIVE,AC37-3172,1154,16,1,70373170,70373173,2,0,1,1,0,0,0,0,0,0,0,145,7,146,14,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「あー……釣りしに来たのに$R　肝心の釣竿を忘れた……。」$R$R釣りは楽しい。$Rむしろ釣りだけをしていたい。$R自他共に認める釣り好きだが、$Rウィークは釣竿をよく忘れる。$R$R「デイとリーが、$R　持ってきてくれたり……」$R$R出来のいい姪たちに$R都合の良い期待を勝手にして、$Rウィークは手持ち無沙汰に$R木の枝を振り回した。,天狛燈火,
70373173,70373170,1,ウィーク[R3],ACTIVE,AC37-3173,1155,16,1,70373170,70373174,3,0,1,1,0,0,0,0,0,0,0,145,11,146,23,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「あー……釣りしに来たのに$R　肝心の釣竿を忘れた……。」$R$R釣りは楽しい。$Rむしろ釣りだけをしていたい。$R自他共に認める釣り好きだが、$Rウィークは釣竿をよく忘れる。$R$R「デイとリーが、$R　持ってきてくれたり……」$R$R出来のいい姪たちに$R都合の良い期待を勝手にして、$Rウィークは手持ち無沙汰に$R木の枝を振り回した。,天狛燈火,
70373174,70373170,1,ウィーク[R4],ACTIVE,AC37-3174,1156,16,1,70373170,0,4,0,1,1,0,0,0,0,0,0,0,145,15,146,38,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「あー……釣りしに来たのに$R　肝心の釣竿を忘れた……。」$R$R釣りは楽しい。$Rむしろ釣りだけをしていたい。$R自他共に認める釣り好きだが、$Rウィークは釣竿をよく忘れる。$R$R「デイとリーが、$R　持ってきてくれたり……」$R$R出来のいい姪たちに$R都合の良い期待を勝手にして、$Rウィークは手持ち無沙汰に$R木の枝を振り回した。,天狛燈火,
70373180,70373180,1,ＥＣＯ券収集家エコナ,ACTIVE,AC37-3180,39,17,1,70373180,70373181,0,0,0,1,0,0,0,0,0,0,0,177,2,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ＥＣＯ券をお持ちでしたら、$R　私の持っているアイテムと$R　交換をして頂けませんか？」$R$Rコレクション癖のあるエコナの$R最近のマイブームはＥＣＯ券を$R集めることだ。$R秘蔵の紹介状コレクションや$Rカリスマ庭師を目指して作り$R過ぎてしまった家や家具など$R集め過ぎたアイテムの数々と$RＥＣＯ券を引き換えている。$R$R「また、ＥＣＯ券が集まったら$R　声を掛けてくださいね。」,じんりくり,
70373181,70373180,1,ＥＣＯ券収集家エコナ[R1],ACTIVE,AC37-3181,1153,17,1,70373180,70373182,1,0,0,1,0,0,0,0,0,0,0,177,6,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ＥＣＯ券をお持ちでしたら、$R　私の持っているアイテムと$R　交換をして頂けませんか？」$R$Rコレクション癖のあるエコナの$R最近のマイブームはＥＣＯ券を$R集めることだ。$R秘蔵の紹介状コレクションや$Rカリスマ庭師を目指して作り$R過ぎてしまった家や家具など$R集め過ぎたアイテムの数々と$RＥＣＯ券を引き換えている。$R$R「また、ＥＣＯ券が集まったら$R　声を掛けてくださいね。」,じんりくり,
70373182,70373180,1,ＥＣＯ券収集家エコナ[R2],ACTIVE,AC37-3182,1154,17,1,70373180,70373183,2,0,0,1,0,0,0,0,0,0,0,177,10,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ＥＣＯ券をお持ちでしたら、$R　私の持っているアイテムと$R　交換をして頂けませんか？」$R$Rコレクション癖のあるエコナの$R最近のマイブームはＥＣＯ券を$R集めることだ。$R秘蔵の紹介状コレクションや$Rカリスマ庭師を目指して作り$R過ぎてしまった家や家具など$R集め過ぎたアイテムの数々と$RＥＣＯ券を引き換えている。$R$R「また、ＥＣＯ券が集まったら$R　声を掛けてくださいね。」,じんりくり,
70373183,70373180,1,ＥＣＯ券収集家エコナ[R3],ACTIVE,AC37-3183,1155,17,1,70373180,70373184,3,0,0,1,0,0,0,0,0,0,0,177,16,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ＥＣＯ券をお持ちでしたら、$R　私の持っているアイテムと$R　交換をして頂けませんか？」$R$Rコレクション癖のあるエコナの$R最近のマイブームはＥＣＯ券を$R集めることだ。$R秘蔵の紹介状コレクションや$Rカリスマ庭師を目指して作り$R過ぎてしまった家や家具など$R集め過ぎたアイテムの数々と$RＥＣＯ券を引き換えている。$R$R「また、ＥＣＯ券が集まったら$R　声を掛けてくださいね。」,じんりくり,
70373184,70373180,1,ＥＣＯ券収集家エコナ[R4],ACTIVE,AC37-3184,1156,17,1,70373180,0,4,0,0,1,0,0,0,0,0,0,0,177,25,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「ＥＣＯ券をお持ちでしたら、$R　私の持っているアイテムと$R　交換をして頂けませんか？」$R$Rコレクション癖のあるエコナの$R最近のマイブームはＥＣＯ券を$R集めることだ。$R秘蔵の紹介状コレクションや$Rカリスマ庭師を目指して作り$R過ぎてしまった家や家具など$R集め過ぎたアイテムの数々と$RＥＣＯ券を引き換えている。$R$R「また、ＥＣＯ券が集まったら$R　声を掛けてくださいね。」,じんりくり,
70380010,70380010,1,トップアイドル?リリー,ACTIVE,AC38-0010,40,0,4,70380010,70380011,0,0,1,0,0,0,0,0,0,0,0,171,28,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,大人っぽくセクシーな容姿と$R抜群の歌唱力で絶大な人気を$R誇るトップアイドル?リリー。$R$R歌って、踊って、戦える彼女は$R自慢の歌であなたの冒険を$Rサポートしてくれます。$R$R「応援するわ、頑張って」$R$Rそんな彼女だって、$R普通の女の子。$R$Rあなたの傍なら$R素の彼女を見せてくれるかも？,れんた,
70380011,70380010,1,トップアイドル?リリー[R1],ACTIVE,AC38-0011,1157,0,4,70380010,70380012,1,0,1,0,0,0,0,0,0,0,0,171,52,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,大人っぽくセクシーな容姿と$R抜群の歌唱力で絶大な人気を$R誇るトップアイドル?リリー。$R$R歌って、踊って、戦える彼女は$R自慢の歌であなたの冒険を$Rサポートしてくれます。$R$R「応援するわ、頑張って」$R$Rそんな彼女だって、$R普通の女の子。$R$Rあなたの傍なら$R素の彼女を見せてくれるかも？,れんた,
70380012,70380010,1,トップアイドル?リリー[R2],ACTIVE,AC38-0012,1158,0,4,70380010,70380013,2,0,1,0,0,0,0,0,0,0,0,171,74,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,大人っぽくセクシーな容姿と$R抜群の歌唱力で絶大な人気を$R誇るトップアイドル?リリー。$R$R歌って、踊って、戦える彼女は$R自慢の歌であなたの冒険を$Rサポートしてくれます。$R$R「応援するわ、頑張って」$R$Rそんな彼女だって、$R普通の女の子。$R$Rあなたの傍なら$R素の彼女を見せてくれるかも？,れんた,
70380013,70380010,1,トップアイドル?リリー[R3],ACTIVE,AC38-0013,1159,0,4,70380010,70380014,3,0,1,0,0,0,0,0,0,0,0,171,100,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,大人っぽくセクシーな容姿と$R抜群の歌唱力で絶大な人気を$R誇るトップアイドル?リリー。$R$R歌って、踊って、戦える彼女は$R自慢の歌であなたの冒険を$Rサポートしてくれます。$R$R「応援するわ、頑張って」$R$Rそんな彼女だって、$R普通の女の子。$R$Rあなたの傍なら$R素の彼女を見せてくれるかも？,れんた,
70380014,70380010,1,トップアイドル?リリー[R4],ACTIVE,AC38-0014,1160,0,4,70380010,0,4,0,1,0,0,0,0,0,0,0,0,171,138,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,大人っぽくセクシーな容姿と$R抜群の歌唱力で絶大な人気を$R誇るトップアイドル?リリー。$R$R歌って、踊って、戦える彼女は$R自慢の歌であなたの冒険を$Rサポートしてくれます。$R$R「応援するわ、頑張って」$R$Rそんな彼女だって、$R普通の女の子。$R$Rあなたの傍なら$R素の彼女を見せてくれるかも？,れんた,
70380020,70380020,1,スーパーアイドル?デイジー,ACTIVE,AC38-0020,40,1,4,70380020,70380021,0,1,0,0,0,0,0,0,0,0,0,171,28,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「イエーイ?$R　今日も元気にいっくよー！」$R$R歌って！$R踊って！$R戦える！$R$Rアクロニアで大人気の$Rスーパーアイドル?デイジーは$R今日も元気に笑顔をお届け。$R$R「カワイイ成分１００％☆$R　キラキラ成分、たりてるぅ？$R　あなたのハートに……$R　ドッキューーーン?」,こるり,
70380021,70380020,1,スーパーアイドル?デイジー[R1],ACTIVE,AC38-0021,1157,1,4,70380020,70380022,1,1,0,0,0,0,0,0,0,0,0,171,52,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「イエーイ?$R　今日も元気にいっくよー！」$R$R歌って！$R踊って！$R戦える！$R$Rアクロニアで大人気の$Rスーパーアイドル?デイジーは$R今日も元気に笑顔をお届け。$R$R「カワイイ成分１００％☆$R　キラキラ成分、たりてるぅ？$R　あなたのハートに……$R　ドッキューーーン?」,こるり,
70380022,70380020,1,スーパーアイドル?デイジー[R2],ACTIVE,AC38-0022,1158,1,4,70380020,70380023,2,1,0,0,0,0,0,0,0,0,0,171,74,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「イエーイ?$R　今日も元気にいっくよー！」$R$R歌って！$R踊って！$R戦える！$R$Rアクロニアで大人気の$Rスーパーアイドル?デイジーは$R今日も元気に笑顔をお届け。$R$R「カワイイ成分１００％☆$R　キラキラ成分、たりてるぅ？$R　あなたのハートに……$R　ドッキューーーン?」,こるり,
70380023,70380020,1,スーパーアイドル?デイジー[R3],ACTIVE,AC38-0023,1159,1,4,70380020,70380024,3,1,0,0,0,0,0,0,0,0,0,171,100,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「イエーイ?$R　今日も元気にいっくよー！」$R$R歌って！$R踊って！$R戦える！$R$Rアクロニアで大人気の$Rスーパーアイドル?デイジーは$R今日も元気に笑顔をお届け。$R$R「カワイイ成分１００％☆$R　キラキラ成分、たりてるぅ？$R　あなたのハートに……$R　ドッキューーーン?」,こるり,
70380024,70380020,1,スーパーアイドル?デイジー[R4],ACTIVE,AC38-0024,1160,1,4,70380020,0,4,1,0,0,0,0,0,0,0,0,0,171,138,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,なし,「イエーイ?$R　今日も元気にいっくよー！」$R$R歌って！$R踊って！$R戦える！$R$Rアクロニアで大人気の$Rスーパーアイドル?デイジーは$R今日も元気に笑顔をお届け。$R$R「カワイイ成分１００％☆$R　キラキラ成分、たりてるぅ？$R　あなたのハートに……$R　ドッキューーーン?」,こるり,
