#0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
#PETID,ペット名,PICTID,種別ID,体の幅,体の長さ,スケール,特殊情報,,,,基本パラメータ,,,,,,,,ステータス,,,,物理攻撃,,,魔法攻撃,,防御力,,,,命中,,,回避,,,クリティカル,,回復力,,攻撃速度,,,属性値,,,,,,,状態異常耐性,,,,,,,,,思考ID(通常時）,,,,,,,,,,思考ID(出現時),,思考ID(瀕死時),,,,,,,,,,思考ID(終焉時）,,スキルリスト,,,,,,,,,,,,,,,,EXP,JOBEXP,ドロップアイテム,ドロップアイテム,,,,,,,騎乗者非表示設定,備考
#,通常ペット名は全角13文字まで,,,,,,飛行,アンデッド,モーションセット番号,LV,腕力,魔力,体力,器用,敏捷,知性,運,魅力,HP,MP,SP,速度,最小,最大,攻撃タイプ,最小,最大,物理－,物理％,魔法－,魔法％,近接,遠隔,魔法,近接,遠隔,魔法,発生,回避,回復力,魔回復力,物理,詠唱,射程,無,火,水,風,土,光,闇,毒,石化,麻痺,睡眠,沈黙,鈍足化,混乱,氷結,気絶,思考ID１,,思考ID2,,思考ID3,,思考ID4,,思考ID5,,思考ID1,,思考ID１,,思考ID2,,思考ID3,,思考ID4,,思考ID5,,思考ID1,,スキルID1,,スキルID2,,スキルID3,,スキルID4,,スキルID5,,スキルID6,,スキルID7,,スキルID8,,,,ドロップ率ID,アイテムID1,アイテムID2,アイテムID3,アイテムID4,アイテムID5,アイテムID6,アイテムID7,,
#,騎乗ペット名は全角16文字まで,,,,,,,,,,STR,MAG,VIT,DEX,AGI,INT,LUK,CHR,,,,移動速度,ATK（MIN）,ATK（MAX）,,M ATK（MIN）,M ATK（MAX）,DEF（-）,DEF（%）,M DEF（-）,M DEF（%）,S HIT,L HIT,魔法命中（状態異常魔法などの発生確率上昇に使用）,S AVOID,L AVOID,魔法耐性（状態異常魔法などの発生確率低下に使用）,クリティカル,クリティカル回避,HP回復率,MP回復率,A SPD,C SPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#99999999,,99999999,HUMAN,1,1,1,0,0,0,0,127,127,127,127,127,127,127,127,9999,9999,9999,9999,9999,9999,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,100,100,100,100,100,100,100,9999,9999,9999,9999,9999,9999,9999,9999,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,127,9999,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,9999,0,99999999,99999999,0,99999999,99999999,99999999,99999999,null,99999999,99999999,0,
16980000,パラケルスス ロア,16980000,HUMAN_176,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,35,40,SLASH,45,50,30,0,25,0,30,30,45,25,25,20,15,4,130,1,150,135,1,0,0,0,0,0,0,0,150,100,150,100,150,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
16990000,フライフィッシュ アルマ,16990000,HUMAN_177,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,45,50,BLOW,40,45,45,0,25,0,40,35,40,15,15,15,15,4,120,1,150,130,1,0,0,0,0,0,0,0,150,50,100,50,0,150,0,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17000000,ワーウルフ ロア,17000000,HUMAN_183,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,550,0,0,0,50,60,SLASH,40,45,30,0,25,0,40,45,45,25,25,20,20,4,120,1,150,190,1,0,0,0,0,0,0,0,0,50,100,100,100,150,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17010000,テンタクル アルマ,17010000,HUMAN_184,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,45,50,STAB,40,45,45,0,30,0,40,35,40,15,15,15,30,4,130,1,150,150,1,0,0,0,0,0,0,0,150,100,100,50,100,150,0,100,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17020000,みんなの鍋,17020000,MAGIC_CREATURE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,350,0,0,0,30,35,BLOW,40,45,45,0,25,0,30,25,20,28,15,14,30,4,130,1,150,130,1,0,0,0,0,0,0,0,0,0,50,100,150,50,0,150,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17030000,アヒルボート,17030000,MAGIC_CREATURE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,SLASH,43,43,37,0,18,0,43,24,13,28,15,14,21,4,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17040000,メフィストフェレス ロア,17040000,HUMAN_185,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,450,0,0,0,50,60,BLOW,45,50,25,0,25,0,35,35,35,5,5,5,20,2,120,1,120,130,1,0,0,0,0,0,0,0,150,50,0,150,100,0,100,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17050000,悪魔機甲ファウスト,17050000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,400,0,0,0,50,55,BLOW,45,50,30,0,20,0,20,10,13,10,7,7,35,3,130,1,100,120,1,0,0,0,0,0,0,0,150,50,0,100,0,0,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17060000,マミー アルマ,17060000,HUMAN_186,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,350,0,0,0,35,43,BLOW,55,60,15,0,30,0,30,23,60,15,13,25,10,4,140,1,150,200,1,0,0,0,0,0,0,0,100,50,50,150,150,50,0,100,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17070000,薔薇杖,17070000,MAGIC_CREATURE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,40,40,BLOW,45,50,37,0,18,0,43,25,35,28,15,14,21,4,150,1,150,200,1,0,0,0,0,0,0,0,50,50,50,100,150,0,0,50,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17080000,アクロニア イーグル,17080000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,STAB,43,43,37,0,18,0,43,24,13,28,15,14,21,4,120,1,150,130,1,0,0,0,0,0,0,0,100,0,50,0,50,50,50,100,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17090000,ルチフェロ ロア,17090000,HUMAN_187,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,55,65,SLASH,45,55,40,0,25,0,45,35,35,20,20,20,25,4,150,1,150,130,1,0,0,0,0,0,0,0,150,100,100,150,100,100,100,0,100,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17100000,暗黒劇場,17100000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,BLOW,43,43,37,0,18,0,43,24,13,28,15,14,21,4,120,1,150,130,1,0,0,0,0,0,0,0,100,0,50,0,50,50,50,100,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17110000,ドラッキー アルマ,17110000,HUMAN_188,1,1,1.07,0,0,0,1,1,1,1,1,1,1,1,1,400,0,0,0,40,45,SLASH,45,50,30,0,20,0,50,30,35,30,30,30,35,4,125,1,160,200,1,0,0,0,0,0,0,0,150,50,25,100,0,25,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17120000,でかでかオオコウモリ,17120000,ANIMAL_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,200,0,0,0,18,18,BLOW,25,25,17,0,12,0,19,9,19,22,12,12,12,3,60,1,200,200,1,0,0,0,0,0,0,0,150,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17130000,刻印の宝玉,17130000,MAGIC_CREATURE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,30,35,BLOW,45,50,37,0,18,0,30,25,35,28,15,14,21,4,150,1,100,230,1,0,0,0,0,0,0,0,50,50,50,100,150,0,0,50,0,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17170000,キシリトール（ライムミント）,17170000,MAGIC_CREATURE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,BLOW,43,43,37,0,18,0,43,24,13,28,15,14,21,4,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17180000,ステラ ロア,17180000,HUMAN_190,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,650,0,0,0,20,25,BLOW,45,55,45,0,45,0,20,30,35,20,10,10,10,8,150,1,150,210,1,0,0,0,0,0,0,0,0,100,100,150,150,0,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17190000,ブーフ アルマ,17190000,HUMAN_191,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,300,0,0,0,15,15,BLOW,70,80,25,0,25,0,15,15,80,10,10,10,30,4,120,1,200,200,1,0,0,0,0,0,0,0,50,150,50,0,100,0,0,100,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17200000,ファンタジア ビブリオ,17200000,MAGIC_CREATURE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,540,0,0,0,196,196,STAB,129,129,111,0,82,0,129,48,39,84,45,28,63,16,120,12,200,200,0,0,0,0,0,0,0,0,50,50,50,50,50,150,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17210000,カナデのメモリーハート,17210000,HUMAN_114,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,380,0,0,0,40,40,BLOW,50,50,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,150,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17220000,ダークフェザー（BABY）,17220000,HUMAN_189,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,350,0,0,0,40,40,BLOW,40,40,30,0,30,0,30,30,30,20,10,10,20,4,120,1,130,200,1,0,0,0,0,0,0,0,70,70,70,70,70,70,70,70,70,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17230000,妖怪 ライジュウ,17230000,ANIMAL_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,30,30,BLOW,30,30,30,0,25,0,30,30,30,10,10,16,20,5,100,1,200,200,1,0,0,0,0,0,0,0,0,150,0,150,150,0,0,150,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17240000,北国の吸血姫アルカード,17240000,HUMAN_194,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,440,0,0,0,65,65,BLOW,50,50,45,0,45,0,50,40,30,35,35,20,55,5,150,1,210,210,1,0,0,0,0,0,0,0,150,150,100,100,0,0,50,50,50,40,100,0,0,0,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17250000,コンバット タンク,17250000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,340,0,0,0,55,55,STAB,45,45,40,0,25,0,45,25,15,30,15,15,20,5,120,1,150,130,3,0,0,0,0,0,0,0,100,0,50,0,50,50,50,100,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,1,
17260000,御魂 ミコト,17260000,HUMAN_193,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,550,0,0,0,40,40,SLASH,60,60,40,0,45,0,33,40,60,20,20,30,45,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,150,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17260001,御魂 ミコト,17260001,HUMAN_193,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,380,0,0,0,40,40,BLOW,50,50,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,150,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17270000,いっしょにこもたん,17270000,ANIMAL_195,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,350,0,0,0,35,40,BLOW,35,40,30,0,20,0,30,20,40,25,30,20,10,5,120,1,150,150,1,0,0,0,0,0,0,0,100,70,50,50,100,100,70,70,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17280000,弁天丸,17280000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,500,0,0,0,40,40,STAB,40,40,30,0,30,0,45,40,20,30,30,30,20,5,120,1,150,130,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17290000,御魂 メイ,17290000,HUMAN_196,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,550,0,0,0,25,25,BLOW,75,75,25,0,60,0,25,30,80,20,20,45,30,5,120,1,130,150,1,0,0,0,0,0,0,0,200,50,100,150,200,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17290001,御魂 メイ,17290001,HUMAN_196,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,380,0,0,0,40,40,BLOW,50,50,30,0,35,0,28,30,50,20,20,20,25,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,150,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17300000,フォックスブラザーズ,17300000,ANIMAL_197,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,400,0,0,0,35,35,BLOW,70,75,33,0,25,0,38,18,38,45,25,25,25,5,120,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17310000,燐火の女学生 清姫,17310000,HUMAN_198,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,650,0,0,0,45,50,BLOW,55,55,25,0,35,0,35,35,75,20,10,10,30,5,120,1,200,200,1,0,0,0,0,0,0,0,150,150,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17320000,通学用電動自動二輪,17320000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,320,0,0,0,49,49,STAB,43,43,37,0,18,0,43,24,13,28,15,14,21,4,120,1,150,130,1,0,0,0,0,0,0,0,100,0,50,0,50,50,50,100,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17330000,御魂 ライ,17330000,HUMAN_199,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,550,0,0,0,60,60,STAB,40,40,50,0,45,0,35,30,50,40,25,30,50,5,120,1,150,130,1,0,0,0,0,0,0,0,150,50,100,50,150,50,50,100,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17330001,御魂 ライ,17330001,HUMAN_199,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,380,0,0,0,50,50,STAB,40,40,40,0,35,0,30,30,40,40,25,20,35,5,120,1,150,130,1,0,0,0,0,0,0,0,150,0,50,50,100,0,50,0,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17340000,南方朱雀,17340000,ANIMAL_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,300,0,0,0,30,30,BLOW,55,55,30,0,35,0,30,35,40,15,15,25,15,5,120,1,150,130,1,0,0,0,0,0,0,0,150,100,50,100,100,50,50,100,100,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
17350000,伝承の吟遊詩人 ル フェイ,17350000,HUMAN_200,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,300,0,0,0,20,20,BLOW,40,50,15,0,30,0,20,40,30,15,15,15,10,4,120,1,200,200,3,0,0,0,0,0,0,0,150,100,50,100,150,50,50,50,50,40,100,0,0,0,0,0,0,0,0,0,0,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
20000050,探索用エレキテル 斬,20000050,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,800,0,0,0,245,245,BLOW,50,50,80,0,64,0,172,172,20,86,86,42,50,20,200,1,350,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,1,
20000051,探索用エレキテル 盾,20000051,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1000,0,0,0,48,52,BLOW,50,50,138,0,129,0,136,72,52,112,112,42,20,40,200,1,900,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,1,
20000052,探索用エレキテル 砲,20000052,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,800,0,0,0,92,92,BLOW,245,245,74,0,64,0,112,72,172,60,60,42,10,20,320,1,300,130,6,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,1,
20400000,探索用エレキテル 特,20400000,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,800,0,0,0,91,92,BLOW,80,80,74,0,64,0,136,72,102,60,112,42,35,20,120,1,700,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,1,
20000054,駆逐専用エレキテル 五月武者,20000054,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2000,0,0,0,245,245,BLOW,245,245,138,0,129,0,172,172,172,112,112,42,50,20,120,1,700,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,1,
20000055,試作 タンデムエレキテル,20000055,MACHINE_RIDE_4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2000,0,0,0,245,245,BLOW,245,245,138,0,129,0,172,172,172,112,112,42,50,20,120,1,700,130,1,0,0,0,0,0,0,0,150,0,50,0,150,0,50,0,150,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,1,
20410000,ジェントルタイニー,20410000,ANIMAL_34,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,300,0,0,0,40,40,BLOW,1,1,40,0,10,0,35,20,100,40,20,0,18,5,100,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
20410050,ノーブルタイニー,20410050,ANIMAL_79,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,300,0,0,0,40,40,BLOW,1,1,40,0,10,0,35,20,100,40,20,0,18,5,100,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
20430000,探偵タイニー,20430000,ANIMAL_41,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,300,0,0,0,40,40,BLOW,1,1,40,0,10,0,35,20,100,40,20,0,18,5,100,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
20450000,ケット シー,20450000,ANIMAL_70,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,300,0,0,0,40,40,BLOW,1,1,40,0,10,0,35,20,100,40,20,0,18,5,100,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
20460000,黒猫,20460000,ANIMAL_71,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,300,0,0,0,40,40,BLOW,1,1,40,0,10,0,35,20,100,40,20,0,18,5,100,1,200,200,1,0,0,0,0,0,0,0,50,50,50,50,50,50,50,50,50,41,100,0,0,0,0,0,0,0,0,0,0,41,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,null,null,null,null,null,null,0,
