#NPCID,NAME,MAPID,座標Ｘ,座標Ｙ,方向,scale,EVENTID,NOTOUCH,ＰＩＣＴＩＤ,初期モーション,透明度(0~255)この値を 0 以外にすると重くなるので注意してください,デフォルト表示,円形影の描画,FLAG,NPC表示設定,
11004001,出張クエスト受付,10046000,178,222,4,1,11004001,0,11004001,111,0,1,0,0,0,#サウスリン岬
11004002,出張クエスト受付,10049000,131,217,6,1,11004002,0,11004002,111,0,1,0,0,0,#ノース台地
11004003,運び屋ジェームズ,10044000,93,145,1,1,11004003,0,11004003,111,0,1,0,0,0,#南ウテナ開拓地
11004004,運び屋ジェームズ,10027000,231,229,5,1,11004004,0,11004003,111,0,1,0,0,0,#東アクロニア段丘
11004005,運び屋トンプソン,11024000,179,180,7,1,11004005,0,11004005,111,0,1,0,0,0,#エル シエル
11004006,運び屋トンプソン,11073000,194,23,7,1,11004006,0,11004005,111,0,1,0,0,0,#ECOタウン跡
11004007,エントーラ,30230000,43,72,0,1,11004007,0,11004007,111,0,1,0,0,0,#ダウンタウン
11004008,出張クエスト受付,10061000,160,47,0,1,11004008,0,11004008,111,0,1,0,0,0,#鬼の寝床岩
11004009,出張クエスト受付,10066000,199,135,3,1,11004009,0,11004009,111,0,1,0,0,0,#アイアンシティ下層
11004010,出張クエスト受付,20023000,98,62,4,1,11004010,0,11004010,111,0,1,0,0,0,#マルクト
11004011,リット,30230000,52,72,0,0.8,11004011,0,11004011,111,0,1,0,0,0,
11004012,ワールド演習タイニー,10071000,120,223,0,1,11004012,0,11000723,111,0,1,0,0,0,
11004013,ワールド演習ダンプティー,30220001,31,31,2,1,11004013,0,26180000,111,0,1,0,0,0,
11004014,ワールド対抗戦係員,20080018,25,8,0,1,11004014,0,11004030,111,0,1,0,0,0,
11004015,ワールド対抗戦係員,20080018,42,25,2,1,11004014,0,11004032,111,0,1,0,0,0,
11004016,ワールド対抗戦係員,20080018,8,25,6,1,11004014,0,11004034,111,0,1,0,0,0,
11004017,ギルド商人,20080018,25,42,4,1,11004017,0,11000050,111,0,1,0,0,0,
11004018,ワールド対抗戦係員,20080019,25,8,0,1,11004014,0,11004036,111,0,1,0,0,0,
11004019,ワールド対抗戦係員,20080019,42,25,2,1,11004014,0,11004030,111,0,1,0,0,0,
11004020,ワールド対抗戦係員,20080019,8,25,6,1,11004014,0,11004032,111,0,1,0,0,0,
11004021,ギルド商人,20080019,25,42,4,1,11004017,0,11000050,111,0,1,0,0,0,
11004022,ワールド対抗戦係員,20080020,25,8,0,1,11004014,0,11004034,111,0,1,0,0,0,
11004023,ワールド対抗戦係員,20080020,42,25,2,1,11004014,0,11004036,111,0,1,0,0,0,
11004024,ワールド対抗戦係員,20080020,8,25,6,1,11004014,0,11004030,111,0,1,0,0,0,
11004025,ギルド商人,20080020,25,42,4,1,11004017,0,11000050,111,0,1,0,0,0,
11004026,ワールド対抗戦係員,20080021,25,8,0,1,11004014,0,11004032,111,0,1,0,0,0,
11004027,ワールド対抗戦係員,20080021,42,25,2,1,11004014,0,11004034,111,0,1,0,0,0,
11004028,ワールド対抗戦係員,20080021,8,25,6,1,11004014,0,11004036,111,0,1,0,0,0,
11004029,ギルド商人,20080021,25,42,4,1,11004017,0,11000050,111,0,1,0,0,0,
11004030,Clover係員,20080022,25,25,0,1,11004030,0,11004030,111,0,1,0,0,0,
11004031,ギルド商人,20080022,25,42,4,1,11004017,0,11000050,111,0,1,0,0,0,
11004032,Freesia係員,20080023,25,25,0,1,11004032,0,11004032,111,0,1,0,0,0,
11004033,ギルド商人,20080023,25,42,4,1,11004017,0,11000050,111,0,1,0,0,0,
11004034,Lupinus係員,20080024,25,25,0,1,11004034,0,11004034,111,0,1,0,0,0,
11004035,ギルド商人,20080024,25,42,4,1,11004017,0,11000050,111,0,1,0,0,0,
11004036,Zinnia係員,20080025,25,25,0,1,11004036,0,11004036,111,0,1,0,0,0,
11004037,ギルド商人,20080025,25,42,4,1,11004017,0,11000050,111,0,1,0,0,0,
11004038,フシギ団団員,30131001,11,8,6,1,11004038,0,11004170,111,0,2,0,9f47,1,
11004039,フシギ団団員,30131001,11,6,1,1,11004039,0,11004039,111,0,2,0,9f47,1,
11004040,酒屋マスター,30131001,6,10,4,1,11004040,0,11000668,111,0,2,0,8b54,1,
11004041,幹部のブル,10080000,30,95,6,1,11004041,0,11000768,136,0,2,0,9f49,1,
11004042,酒屋マスター,10080000,29,92,7,1,11004042,0,11000668,135,0,2,0,9f49,1,
11004043,フシギ団団員,10080000,32,93,1,1,11004043,0,11004039,111,0,2,0,9f49,1,
11004044,フシギ団団員,10080000,30,101,0,1,11004044,0,11004044,111,0,2,0,9f49,1,
11004045,フシギ団団員,10080000,33,97,3,1,11004045,0,11004045,111,0,2,0,9f49,1,
11004046,トンカ研究員,10080000,58,71,7,1,11004046,0,11001052,131,0,2,0,8b55,1,
11004047,調査団のピーノ,10080000,60,72,3,1,11004047,0,11001021,111,0,2,0,8b55,1,
11004048,調査団のピーノ,10080000,59,73,3,1,11004048,0,11001021,111,0,2,0,8b55,1,
11004049,フシギ団団員,10100007,126,214,4,1,11004049,0,11004044,111,0,2,0,9f51,1,
11004050,フシギ団団員,10100007,152,215,2,1,11004050,0,11004039,111,0,2,0,8b56,1,
11004051,サンドワーム,10100007,126,205,0,0.9,11004051,0,11004050,121,0,2,0,9f52,1,
11004052,幹部のブル,30240014,6,5,0,1,11004052,0,11000768,111,0,2,0,9f53,1,
11004053,酒屋マスター,10090001,95,80,7,1,11004053,0,11000668,111,0,2,0,9f55,1,
11004054,フシギ団団員,10090001,99,82,7,1,11004054,0,11004039,111,0,2,0,9f53,1,
11004055,フシギ団団員,10090001,53,85,6,1,11004055,0,11004044,209,0,2,0,9f53,1,
11004056,フシギ団団員,10090001,55,75,5,1,11004056,0,11004045,111,0,2,0,9f53,1,
11004057,トンカ研究員,10090001,89,28,4,1,11004057,0,11001052,131,0,2,0,9f53,1,
11004058,調査団のピーノ,10090001,88,24,4,1,11004058,0,11001021,111,0,2,0,9f53,1,
11004059,幹部のブル,30240009,6,6,0,1,11004059,0,11000768,136,0,2,0,9f56,1,
11004060,酒屋マスター,10090000,46,94,2,1,11004060,0,11000668,131,0,2,0,9f56,1,
11004061,フシギ団団員,10090000,50,97,3,1,11004061,0,11004039,111,0,2,0,9f56,1,
11004062,フシギ団団員,10090000,48,93,7,1,11004062,0,11004044,131,0,2,0,9f56,1,
11004063,フシギ団団員,10090000,49,94,3,1,11004063,0,11004045,131,0,2,0,9f56,1,
11004064,行商人,10090000,44,94,6,1,11004064,0,11004064,111,0,2,0,8b57,1,
11004065,幹部のブル,10055000,128,241,4,1,11004065,0,11000768,111,0,2,0,9f57,1,
11004066,酒屋マスター,10055000,127,243,4,1,11004066,0,11000668,111,0,2,0,9f57,1,
11004067,フシギ団団員,10055000,129,243,4,1,11004067,0,11004039,111,0,2,0,9f57,1,
11004068,フシギ団団員,10055000,126,242,5,1,11004068,0,11004044,111,0,2,0,9f57,1,
11004069,フシギ団団員,10055000,130,242,3,1,11004069,0,11004045,111,0,2,0,9f57,1,
11004070,チャールズ,30240022,6,4,0,1.1,11004070,0,11004070,111,0,2,0,8b58,1,
11004071,トンカ研究員,10055000,153,206,0,1,11004071,0,11001030,111,0,2,0,9f61,0,
11004072,トンカ研究員,10055000,30,197,4,1,11004072,0,11001023,111,0,2,0,9f62,0,
11004073,トンカ研究員,10055000,213,51,6,1,11004073,0,11001031,111,0,2,0,9f63,0,
11004074,幹部のブル,10055000,128,143,0,1,11004074,0,11000768,111,0,2,0,9f58,1,
11004075,酒屋マスター,10055000,128,150,4,1,11004075,0,11000668,111,0,2,0,8b60,1,
11004076,フシギ団団員,10055000,200,173,3,1,11004076,0,11004039,111,0,0,0,8b59,1,
11004077,フシギ団団員,10055000,127,145,5,1,11004077,0,11004044,111,0,2,0,8b59,1,
11004078,フシギ団団員,10055000,129,145,3,1,11004078,0,11004045,111,0,2,0,8b59,1,
11004079,チャールズ,10055000,128,8,0,1.1,11004079,0,11004070,111,0,2,0,9f64,1,
11004080,トンカ研究員,10055000,126,11,4,1,11004080,0,11001030,111,0,2,0,9f64,1,
11004081,トンカ研究員,10055000,128,11,4,1,11004081,0,11001031,111,0,2,0,9f64,1,
11004082,トンカ研究員,10055000,130,11,4,1,11004082,0,11001030,111,0,2,0,9f64,1,
11004083,トンカ研究員,10055000,126,13,4,1,11004083,0,11001024,111,0,2,0,9f64,1,
11004084,トンカ研究員,10055000,128,13,4,1,11004084,0,11001023,111,0,2,0,9f64,1,
11004085,トンカ研究員,10055000,130,13,4,1,11004085,0,11001024,111,0,2,0,9f64,1,
11004086,チャールズ,20260000,128,7,4,1.1,11004086,0,11004070,111,0,2,0,9f65,1,
11004087,トンカ研究員,20260000,124,5,5,1,11004087,0,11001030,111,0,2,0,9f65,1,
11004088,トンカ研究員,20260000,132,2,4,1,11004088,0,11001031,111,0,2,0,9f65,1,
11004089,調査団のハレルヤ,20260000,129,1,4,1,11004089,0,11001022,111,0,2,0,9f65,1,
11004090,調査団のピーノ,20260000,125,4,1,1,11004090,0,11001021,111,0,2,0,9f65,1,
11004091,幹部のブル,20260000,127,40,4,1,11004091,0,11000768,111,0,2,0,8b60,1,
11004092,酒屋マスター,20260000,129,40,4,1,11004092,0,11000668,111,0,2,0,8b60,1,
11004093,フシギ団団員,20260000,135,101,4,1,11004093,0,11004039,111,0,2,0,8b60,1,
11004094,フシギ団団員,20260000,126,41,4,1,11004094,0,11004044,111,0,2,0,8b60,1,
11004095,フシギ団団員,20260000,130,41,4,1,11004095,0,11004045,111,0,2,0,8b60,1,
11004096,幹部のブル,20260000,127,12,4,1,11004096,0,11000768,111,0,2,0,9f66,1,
11004097,酒屋マスター,20260000,129,12,4,1,11004097,0,11000668,111,0,2,0,9f66,1,
11004098,フシギ団団員,20260000,126,13,4,1,11004098,0,11004044,111,0,2,0,9f66,1,
11004099,フシギ団団員,20260000,130,13,4,1,11004099,0,11004045,111,0,2,0,9f66,1,
11004100,チャールズ,50217000,32,33,4,1.1,11004100,0,11004070,111,0,2,0,8b61,1,
11004101,トンカ研究員,50217000,24,22,3,1,11004101,0,11001030,131,0,2,0,8b61,1,
11004102,トンカ研究員,50217000,31,21,4,1,11004102,0,11001031,131,0,2,0,8b61,1,
11004103,調査団のハレルヤ,50217000,47,32,6,1,11004103,0,11001022,131,0,2,0,8b61,1,
11004104,幹部のブル,50217000,29,39,4,1,11004104,0,11000768,111,0,2,0,8b68,1,
11004105,酒屋マスター,50217000,30,43,4,1,11004105,0,11000668,111,0,2,0,8b61,1,
11004106,フシギ団団員,50217000,25,41,5,1,11004106,0,11004045,111,0,2,0,8b68,1,
11004107,フシギ団団員,50217000,20,40,2,1,11004107,0,11004044,111,0,2,0,8b68,1,
11004113,フシギ団団員,50217000,32,31,4,1,11004113,0,11004039,111,0,2,0,8b62,1,
11004114,酒屋マスター,50217000,33,41,4,1,11004114,0,11000668,363,0,2,0,8b63,1,
11004115,ハスター,50217000,32,31,0,1,11004115,0,11004115,111,0,2,0,8b64,1,
11004116,酒屋マスター,50217000,33,41,4,1,11004116,0,11000668,111,0,2,0,8b65,1,
11004117,Ｃａｒｄｉａ,50217000,32,31,0,1,11004117,0,11004117,111,110,2,0,8b66,1,
11004118,ディディ,10080000,65,85,0,1,11004118,0,11004118,111,0,2,0,9f30,0,
11004119,ファド,10080000,66,85,0,1,11004118,0,11004119,111,0,2,0,9f30,0,
11004120,ディディ,10100007,140,239,5,1,11004120,0,11004118,111,0,2,0,9f29,1,
11004121,ファド,10100007,141,238,1,1,11004120,0,11004119,112,0,2,0,9f29,1,
11004122,ディディ,10090000,67,59,0,1,11004122,0,11004118,111,0,2,0,9f31,1,
11004123,ファド,10090000,68,59,0,1,11004122,0,11004119,111,0,2,0,9f31,1,
11004124,ディディ,20220000,128,6,4,1,11004124,0,11004118,132,0,2,0,9f32,1,
11004125,ファド,20220000,129,6,4,1,11004124,0,11004119,131,0,2,0,9f32,1,
11004126,ディディ,20230000,127,148,4,1,11004126,0,11004118,132,0,2,0,9f34,1,
11004127,ファド,20230000,128,148,4,1,11004126,0,11004119,131,0,2,0,9f34,1,
11004128,ディディ,20250000,126,12,4,1,11004128,0,11004118,132,0,2,0,9f35,1,
11004129,ファド,20250000,127,12,4,1,11004128,0,11004119,131,0,2,0,9f35,1,
11004130,ディディ,20260000,79,70,4,1,11004130,0,11004118,132,0,2,0,9f36,1,
11004131,ファド,20260000,80,70,4,1,11004130,0,11004119,131,0,2,0,9f36,1,
11004132,ディディ,20260000,175,72,4,1,11004132,0,11004118,132,0,2,0,9f37,1,
11004133,ファド,20260000,176,72,4,1,11004132,0,11004119,131,0,2,0,9f37,1,
11004134,ディディ,20260000,129,135,0,1,11004134,0,11004118,132,0,2,0,9f38,1,
11004135,ファド,20260000,128,135,0,1,11004134,0,11004119,131,0,2,0,9f38,1,
11004136,ディディ,20260000,141,17,2,1,11004136,0,11004118,111,0,2,0,9f39,1,
11004137,ファド,20260000,141,18,2,1,11004136,0,11004119,111,0,2,0,9f39,1,
11004138,タクシー屋（海岸）,10080000,51,63,0,1,11004138,0,11004138,111,0,1,0,0,0,
11004139,バギータクシー（海岸）,10080000,49,63,7,1,11004138,1,14730000,111,0,1,0,0,0,
11004140,タクシー屋（街）,10055000,142,251,4,1,11004140,0,11004138,111,0,1,0,0,0,
11004141,バギータクシー（街）,10055000,142,254,2,1,11004140,1,14730000,111,0,1,0,0,0,
11004142,ユン,10055000,104,251,4,1,11004142,0,11004142,111,0,1,0,0,0,
11004143,クロア,10055000,190,129,4,1,11004143,0,11004143,111,0,2,0,9f42,1,
11004144,クロア,10055000,103,251,4,1,11004144,0,11004143,111,0,2,0,9f44,1,
11004145,魔物生態研究員,10055000,73,203,4,1,11004145,0,11004145,111,0,1,0,0,0,
11004146,謎の武器商人,30240012,10,7,2,1,11004146,0,11004146,111,0,1,0,0,0,
11004147,盗賊団の兄,10055000,231,171,2,1,11004147,0,11004147,111,0,1,0,0,0,
11004148,盗賊団の弟,10055000,31,118,6,1,11004148,0,11004148,111,0,2,0,9f78,1,
11004149,盗賊団の弟,10055000,231,172,2,1,11004149,0,11004148,111,0,2,0,9f82,1,
11004150,ディディ,30250006,2,2,0,1,11004150,0,11004118,111,0,2,0,9f97,1,
11004151,ファド,30250006,1,3,6,1,11004151,0,11004119,111,0,2,0,9f97,1,
11004152,ターバン専門店,10055000,254,168,2,1,11004152,0,11004152,111,0,1,0,0,0,
11004153,カーマインの鉄火屋,10055000,39,181,0,1,11004153,0,11004260,135,0,1,0,0,0,
11004154,カーマインの薬屋 ３号店,10055000,210,73,6,1,11004259,0,11004154,111,0,1,0,0,0,
11004155,カーマインのジャンク屋,10055000,254,84,2,1,11004261,0,11004261,135,0,1,0,0,0,
11004156,アイテム精製師,10055000,183,223,0,1,11004247,0,11000118,111,0,1,0,0,0,
11004157,鑑定屋,10055000,184,223,0,1,11004246,0,11000070,111,0,1,0,0,0,
11004158,ズボン屋,10055000,238,166,6,1,11004158,0,11004158,111,0,1,0,0,0,
11004159,靴屋,10055000,238,136,6,1,11004159,0,11004159,111,0,1,0,0,0,
11004160,服屋,10055000,254,167,2,1,11004160,0,11004160,111,0,1,0,0,0,
11004161,カーマインの露店商人,10080000,77,58,2,1,11004161,0,11004254,111,0,1,0,0,0,
11004162,カーマインの薬屋 海岸支店,10080000,111,86,2,1,11004258,0,11004154,111,0,1,0,0,0,
11004163,エマージェンシー隊員,10080000,76,75,2,1,11004163,0,11004163,111,0,1,0,0,0,
11004164,救助された男性,30240000,2,6,6,1,11004164,0,11004164,112,0,1,0,0,0,
11004165,エマージェンシー隊員,10090000,37,90,5,1,11004165,0,11004165,111,0,1,0,0,0,
11004166,カーマインの水売り商人,10090000,74,100,4,1,11004255,0,11004255,111,0,1,0,0,0,
11004167,文句の多い観光客,30240012,2,6,6,1,11004167,0,11004317,111,0,1,0,0,0,
11004168,カーマイン島行き,10062000,174,53,7,1,11004168,0,11001022,111,0,1,0,0,0,
11004169,トンカエクスプレス係員,10080000,47,79,0,1,11004169,0,11001022,111,0,1,0,0,0,
11004170,フシギ団団員,10054000,206,170,3,1,11004170,0,11004170,111,0,2,0,9b51,1,
11004171,フシギ団団員,10080000,0,94,6,1,11004171,0,11004171,111,0,2,0,9b51,1,
11004172,レイカ,20220000,119,241,6,1,11004172,0,11004172,111,0,1,0,0,0,
11004173,噂好きの女,10055000,192,163,2,1,11004173,0,11004173,131,0,1,0,0,0,
11004174,口が軽い女,10055000,191,162,7,1,11004173,0,11004174,131,0,1,0,0,0,
11004175,真に受ける女,10055000,191,164,5,1,11004173,0,11004175,131,0,1,0,0,0,
11004176,マイケル,20220000,120,240,0,1,11004172,0,11004176,111,0,1,0,0,0,
11004177,リュンクス,20220000,120,242,4,1,11004172,0,11004177,111,0,1,0,0,0,
11004178,渋い店主,10055000,189,240,0,1,11004178,0,11004178,135,0,1,0,0,0,
11004179,不満な店主,10055000,254,138,2,1,11004179,0,11004179,135,0,1,0,0,0,
11004180,商売下手な店主,10055000,75,235,4,1,11004180,0,11004180,135,0,1,0,0,0,
11004181,買い物上手なお姉さん,10055000,75,233,0,1,11004180,0,11004181,131,0,1,0,0,0,
11004182,頑張る店員さん,10055000,73,223,0,1,11004182,0,11004182,2030,0,1,0,0,0,
11004183,アリエース,10055000,138,21,3,1,11004183,0,11004183,111,0,1,0,0,0,
11004184,悩む主婦,10055000,96,233,6,1,11004184,0,11004184,132,0,1,0,0,0,
11004185,見てしまった少女,10055000,87,120,6,1,11004185,0,11004185,2016,0,1,0,0,0,
11004186,忙しい店主,10055000,50,236,6,1,11004186,0,11004186,111,0,1,0,0,0,
11004187,話好きな店主,10055000,37,250,4,1,11004187,0,11004187,135,0,1,0,0,0,
11004188,ドラゴンソルジャー,10055000,136,83,6,1,11004188,0,11004188,112,0,1,0,0,0,
11004189,染めたがりの女の子,30240026,3,3,7,1,11004189,0,11004189,111,0,1,0,0,0,
11004191,用心深い冒険者,10055000,128,124,0,1,11004191,0,11004191,111,0,1,0,0,0,
11004192,びびりな女性,10055000,181,50,2,1,11004192,0,11004192,2013,0,1,0,0,0,
11004193,受け止める気な男,10055000,176,51,6,1,11004192,0,11004193,113,0,1,0,0,0,
11004194,黄昏る男,10055000,169,195,0,1,11004194,0,11004194,135,0,1,0,0,0,
11004195,寝起きの女,10055000,59,204,5,1,11004195,0,11004195,111,0,1,0,0,0,
11004196,やんちゃな少年,10055000,229,222,2,1,11004196,0,11004196,2049,0,1,0,0,0,
11004197,物知りな女の子,10055000,213,90,4,1,11004197,0,11004197,135,0,1,0,0,0,
11004198,骨董品マニア,10055000,2,137,6,1,11004198,0,11004198,111,0,1,0,0,0,
11004199,料理中の主婦,30260005,2,1,2,1,11004199,0,11004199,111,0,1,0,0,0,
11004200,お腹を空かせた子供,30260005,4,1,0,0.8,11004200,0,11004200,135,0,1,0,0,0,
11004201,武器屋のお兄さん,30250009,3,2,0,1,11004201,0,11004201,135,0,1,0,0,0,
11004202,トンカ研究員,30240019,4,4,7,1,11004202,0,11004202,111,0,1,0,0,0,
11004203,興味津々な女の子,30250005,5,1,4,0.9,11004203,0,11004203,2001,0,1,0,0,0,
11004204,家事をする男の子,30260001,2,1,2,1,11004204,0,11004204,111,0,1,0,0,0,
11004205,一服する女性,30250003,2,5,4,1,11004205,0,11004205,135,0,1,0,0,0,
11004206,ラクダーン愛好家,10055000,21,240,1,1,11004206,0,11004206,2030,0,1,0,0,0,
11004207,ラクダーン好きな少年,10055000,3,221,6,1,11004207,0,11004207,2001,0,1,0,0,0,
11004208,砂漠を見つめる老人,10080000,75,54,4,1,11004208,0,11004208,111,0,1,0,0,0,
11004209,住み慣れた店主,10055000,18,164,2,1,11004209,0,11004209,135,0,1,0,0,0,
11004210,妙な事を気にする女,10055000,32,170,4,1,11004210,0,11004210,111,0,1,0,0,0,
11004211,疲れた女性,10055000,64,160,5,1,11004211,0,11004211,2031,0,1,0,0,0,
11004212,面倒見のいいお姉さん,10055000,213,223,6,1,11004196,0,11004212,2010,0,1,0,0,0,
11004213,ギルド商人,10055000,144,225,0,1.05,11004213,0,11000050,111,0,1,0,0,0,
11004214,出張クエスト受付,10055000,154,224,0,1,11004214,0,11000435,111,0,1,0,0,0,
11004215,アンナ,30260002,10,6,3,1,11004215,0,11004215,2034,0,1,0,0,0,
11004216,カルロ,30260002,8,6,4,1,11004216,0,11004216,435,0,1,0,0,0,
11004217,キアラ,30260002,11,4,2,1,11004217,0,11004217,435,0,1,0,0,0,
11004218,ファンの男性,30260002,8,1,7,1,11004218,0,11004218,2019,0,1,0,0,0,
11004219,マネージャー,30260002,5,6,2,1,11004219,0,11004219,111,0,1,0,0,0,
11004220,カーマイン市長（自称）,30260003,9,6,4,1,11004220,0,11004220,111,0,1,0,0,0,
11004221,壁に寄りかかる住人,30260004,5,5,2,1,11004221,0,11004221,135,0,1,0,0,0,
11004222,まったりな住人,30250007,3,2,0,1,11004222,0,11004222,135,0,1,0,0,0,
11004223,カップルの男,10090000,96,64,4,1,11004223,0,11004223,135,0,1,0,0,0,
11004224,カップルの女,10090000,97,64,4,1,11004223,0,11004224,135,0,1,0,0,0,
11004225,カーマイン街から来た少女,10090000,97,44,1,1,11004225,0,11004225,135,0,1,0,0,0,
11004226,独り身の冒険者,10090000,48,65,4,1,11004226,0,11004226,111,0,1,0,0,0,
11004227,オアシスに住み着いた少年,10090000,27,57,6,1,11004227,0,11004227,111,0,1,0,0,0,
11004228,疲れきった冒険者,10090000,61,84,5,1,11004228,0,11004228,111,0,1,0,0,0,
11004229,カップルの男,30240017,10,6,2,1,11004229,0,11004223,135,0,1,0,0,0,
11004230,カップルの女,30240017,10,5,2,1,11004229,0,11004224,135,0,1,0,0,0,
11004231,カーマイン街から来た少女,30240016,9,3,1,1,11004231,0,11004225,135,0,1,0,0,0,
11004232,独り身の冒険者,30240016,4,2,7,1,11004232,0,11004226,111,0,1,0,0,0,
11004233,オアシスに住み着いた少年,30240016,2,5,6,1,11004233,0,11004227,111,0,1,0,0,0,
11004234,疲れきった冒険者,30240016,3,8,5,1,11004234,0,11004228,111,0,1,0,0,0,
11004235,カーマインガイド娘,10080000,78,79,0,1,11004235,0,11004235,111,0,1,0,0,0,
11004236,料理が苦手な女性,30250001,4,7,6,1,11004236,0,11004236,2042,0,1,0,0,0,
11004237,監視インスマウス,10080000,101,121,4,1,11004237,0,26100003,135,0,1,0,0,0,
11004238,監視インスマウス,10080000,34,118,4,1,11004238,0,26100003,135,0,1,0,0,0,
11004239,空港警備のハレルヤ,10080000,0,112,6,1,11004239,0,11001022,111,0,1,0,0,0,
11004240,空港警備のハレルヤ,10080000,127,110,2,1,11004239,0,11001022,111,0,1,0,0,0,
11004241,ギルド商人,10080000,93,87,2,1.05,11004213,0,11000050,111,0,1,0,0,0,
11004242,むじゃきな観光客,30240003,6,2,0,1,11004242,0,11004242,111,0,1,0,0,0,
11004243,準備不足な観光客,30240003,10,7,2,1,11004243,0,11004243,111,0,1,0,0,0,
11004244,街へ行きたい観光客,30240002,2,6,6,1,11004244,0,11004244,111,0,1,0,0,0,
11004245,街が気になる観光客,30240002,9,4,1,1,11004245,0,11004245,111,0,1,0,0,0,
11004246,鑑定屋,10080000,90,76,0,1,11004246,0,11000070,111,0,1,0,0,0,
11004247,アイテム精製師,10080000,91,76,0,1,11004247,0,11000118,111,0,1,0,0,0,
11004248,裁縫屋,30240026,6,2,0,1,11004248,0,11004248,111,0,1,0,0,0,
11004249,復活の戦士,10055000,117,231,0,1.1,11004249,0,11000348,111,0,1,0,0,0,
11004250,復活の戦士,10080000,79,64,1,1.1,11004250,0,11000348,111,0,1,0,0,0,
11004251,投擲屋,10055000,71,234,4,1,11004251,0,11004251,135,0,1,0,0,0,
11004252,カーマインの食料品店,10055000,98,233,4,1,11004252,0,11004252,135,0,1,0,0,0,
11004253,カーマイン名物のお土産屋,10055000,179,240,0,1,11004253,0,11004253,2031,0,1,0,0,0,
11004254,カーマインの露店商人,10055000,83,251,4,1,11004254,0,11004254,2031,0,1,0,0,0,
11004255,カーマインの水売り商人,10055000,114,250,4,1,11004255,0,11004255,111,0,1,0,0,0,
11004256,カーマインの笛売り商人,10055000,108,225,0,1,11004256,0,11004256,111,0,1,0,0,0,
11004257,防具屋,30240024,6,2,0,1,11004257,0,11004257,111,0,1,0,0,0,
11004258,カーマインの薬屋 １号店,10055000,171,227,0,1,11004258,0,11004258,111,0,1,0,0,0,
