#NPCID,コメント,上半身(ATTR),下半身,靴,顔,髪型,帽子,髪飾りＵＰ,髪飾り左側,髪飾り右側,髪飾りＤＯＷＮ,顔飾り,右すね,肩パット右,肩パット左,胸アクセ,右手握り,左手甲,背負い,左すね,右足甲,しっぽ,付け髪ＵＰ,付け髪左サイド,付け髪右サイド,付け髪ＤＯＷＮ,右手甲,左足甲,左手握り,腰,腰追加分s26,エフェクト,タイツ,攻撃エフェクトID,トレイルエフェクトＩＤ,下半身１,下半身2,下半身3,
#季節イベント（梅雨）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000049,フシギ団幹部のパケル,00_00_17_50,00_26_07_53,00_09_21_02,00_02_71_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00_24_00_00,00_25_03_00,
18000050,ぐんぐんアメどんどんコレクトくん,1085_00_00_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#季節イベント（お化け屋敷）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000053,古い時計,5113_16_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000127,フシギなコックさん1,00_00_1021_00,00_26_41_00,00_09_64_00,00_02_00_00,00_03_10_07,00_05_70_00,null,null,null,null,,null,null,null,,00_12_36_00,,,null,,,null,,,,null,,,,,,,,,null,null,null,
18000128,フシギなコックさん２,01_00_1021_00,01_26_41_00,01_09_26_11,01_02_00_00,01_03_10_00,01_05_70_00,null,null,null,null,,null,null,null,,01_10_44_00,,,null,,,null,,,,null,,,,,,,,3087,01_01_00_00,01_24_00_25,01_25_06_25,
18000129,ベッド,5507_00_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000130,ソファー,5506_00_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000131,本棚,5510_00_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000132,机,5509_00_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000133,絵画,5508_00_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000140,クォーク博士,03_00_55_00,03_26_08_56,03_09_23_00,03_02_51_00,03_03_10_19,03_05_01_03,,,,,03_07_14_01,,,,03_08_43_00,03_12_16_00,,03_18_03_00,,,,,,,,,,,,,,,,,01_01_00_04,03_24_00_04,03_25_01_04,
18000141,トロン博士,00_00_18_52,00_26_09_53,00_09_19_50,00_02_20_00,00_03_10_03,03_05_02_00,,null,null,null,00_07_11_00,,null,null,00_08_43_00,00_13_08_00,,00_18_02_52,,,,null,,,,null,,,,,,,,,00_24_02_07,null,00_25_03_07,
18000161,リッターさん,01_00_19_04,,01_09_32_00,01_02_42_00,01_03_06_06,01_06_47_00,01_04_00_06,,,,01_07_07_00,,,,01_08_00_02,,,,,,,,,,,,,01_19_14_50,,,,,,,01_01_00_00,01_24_00_00,01_25_01_00,
18000178,オーベル,04_00_102_00,04_26_05_53,04_09_64_00,04_02_60_00,04_03_10_07,04_05_02_00,04_07_26_00,,,,,,,,,,,04_18_04_00,,,04_21_00_00,,,,,,,,,,,,,,,,,
18000194,KhanKlauy,4066_00_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
18000195,Chitlit,4068_00_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
18000196,WarriorElephant,4067_00_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
18000197,ShabaKeaw,4066_00_00_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
#...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20010001,？？？,01_00_1374_00,,01_09_169_00,01_02_0110_08,01_03_36_08,,01_06_65_00,,,,,,,,,01_16_83_00,,,,,,,,,,,,,,,,,,,03_01_00_03,03_24_00_03,03_25_00_03,
20010002,？？？,01_00_5107_00,,01_23_137_00,01_02_0110_08,01_03_36_08,,01_06_65_00,,,,,,,,,01_16_83_00,,,,,,,,,,,,,,,,,,,null,null,null,
20010010,特洛瓦的美容室,4036_00_00_00,,,4036_02_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20010011,巴乌·阿鲁玛,1595_00_00_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
20010012,伊濑黑绘,03_00_1447_02,,03_23_117_02,01_02_0240_09,03_03_231_09,,03_06_291_02,03_04_140_09,03_06_221_00,,03_07_91_00,,,,03_08_119_00,,,03_18_117_00,,,,,,,,,,,,,,,,,,,,
20010013,御魂·美琴,1726_00_00_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
20010020,遥远的绿巨人,01_00_1077_02,null,null,01_02_05_03,01_03_09_27,01_06_09_00,,,,,,,null,null,,01_19_03_00,,01_18_02_00,null,,,,,,,,,01_19_13_00,,,,,,,null,null,null,
20010030,忽克连,4008_00_00_50,,,4008_02_00_50,4008_03_00_50,,,,,,,,,,,,,,,,,,,,,,,,,,,7703,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18000239,マールのコスプレをした女の子,01_00_1157_00,,01_23_35_00,01_02_50_00,01_03_26_20,,01_06_146_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
18000240,シェルのコスプレをした女の子,01_00_1156_00,,01_23_34_00,01_02_40_00,01_03_29_51,,,,,,,,,,,,,,,,,01_04_43_52,,,,,,,,,,,,,null,null,null,
18000241,リルテのコスプレをした女の子,01_00_1158_00,,01_09_122_00,01_02_40_00,01_03_10_10,01_05_132_00,01_06_09_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_01_00_00,01_24_00_00,01_25_01_00,
18000242,ルーナのコスプレをした女の子,01_00_1190_00,,01_09_124_00,01_02_40_00,01_03_29_03,,,,,,,,,,,,,,,,,01_04_43_03,,,,,,,,,,,,,01_01_00_00,01_24_00_00,01_25_01_00,
18000247,ＤＥＭ何でも博士,05_00_1084_00,05_26_58_00,05_09_81_00,05_02_03_02,05_03_11_70,,05_06_65_00,,,,05_07_15_00,null,null,null,,05_12_17_00,,05_18_04_00,null,,05_21_00_00,05_04_17_70,,,,null,,,,,,,,,05_01_00_00,05_24_00_18,05_25_00_18,
18000257,クマス,03_00_45_00,,03_09_13_02,03_02_60_00,03_03_79_02,03_06_24_00,03_06_12_00,,,,,,null,null,,03_16_15_00,,03_18_03_00,,,,,,,,null,,,,,,,,,03_01_00_00,03_24_00_00,03_25_01_00,
18000258,タヤック,04_00_21_50,04_26_08_00,04_09_07_00,04_02_61_00,04_03_55_08,04_06_25_00,,,,,,,null,null,,,04_11_15_00,04_18_04_00,,,04_21_00_00,,,,,04_11_14_00,,,,,,,,,,,,
18000259,ダモシン,00_00_37_51,00_26_14_00,00_09_10_51,00_02_03_02,00_03_04_09,00_06_20_00,,,,,,,null,null,,,,00_18_08_00,,,,,,,,,,,,,,,,,null,null,00_25_03_00,
18000260,ブノータ,00_00_44_00,00_26_03_51,00_09_10_51,00_02_42_00,00_03_10_00,00_05_21_00,null,null,null,null,,,00_20_17_00,00_20_17_00,,00_13_05_00,null,,,,,null,,,,null,,null,,,,,,,null,00_24_02_00,00_25_03_00,
18000261,助手のポロン,07_00_88_50,,07_09_62_00,07_02_71_54,null,,null,null,null,null,,,null,null,,,,,,,,,,,,,,,07_18_17_00,,,,,,07_01_00_36,07_24_00_36,07_25_02_36,
18000272,助手のポロン（巫女）,07_00_57_00,07_26_08_61,07_09_62_00,07_02_71_54,null,,null,null,null,null,,,null,null,,,,,,,,,,,,,,,07_18_17_00,,,,,,07_01_00_36,07_24_00_36,07_25_02_36,
18000276,助手のポロン（水着）,07_00_77_00,,,07_02_71_54,null,,null,null,null,null,,,null,null,,,,,,,,,,,,,,,07_18_17_00,,,,,,07_01_01_27,07_24_00_00,07_25_00_00,
18000277,フシギ団准幹部のミーシア（水着）,05_00_1020_00,,,05_02_71_52,,,,,,,,,null,null,,07_12_16_00,,05_18_04_00,,,05_21_00_00,,,,,,,,,,,,,,null,05_24_00_00,05_25_00_00,
18000278,フシギ団団員のパルル（水着）,05_00_82_01,,,05_02_71_00,,,,,,,,,,,,,,05_18_04_00,,,05_21_00_00,,,,,,,,,,,,,,null,05_24_00_00,05_25_00_00,
18000279,フシギ団団員のグリーディ（水着）,00_00_00_00,00_26_03_51,00_09_03_52,00_02_71_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,00_24_02_00,00_25_02_00,
18000285,助手のポロン（水着?素顔）,07_00_77_00,,,07_02_93_00,07_03_53_10,,07_05_18_10,null,null,null,07_07_41_00,,null,null,,,,,,,,,,,,,,,07_18_17_00,,,,,,07_01_01_27,07_24_00_00,07_25_00_00,
18000286,遊びに来た女の子,01_00_1226_00,,,01_02_00_22,01_03_100_08,null,01_06_160_00,,,,null,,null,null,,,,,,,01_21_05_53,,,,,,,,,,,,,,null,null,null,
18000299,ユニー,01_00_1196_00,01_26_78_00,01_09_08_52,01_02_00_11,01_03_28_08,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,01_01_00_00,01_24_00_00,01_25_03_00,
18000303,助手のポロン（マシナフォーム）,06_30_22_00,06_33_22_00,06_32_22_00,06_31_14_00,,,,,,,,,,,,06_38_22_00,,06_34_27_00,,,,,,,,,,,,,,,,3020,null,null,null,
18000305,トップアイドルのマヤ,03_00_1236_00,,03_09_128_00,03_02_01_20,03_03_129_20,03_05_16_00,,03_04_89_20,,,,,null,null,,,,03_18_03_00,,,,,,,,,,,,,,,,,03_01_00_73,03_24_00_73,03_25_01_73,
18000311,トップアイドルのアミ,03_00_1236_00,,03_09_128_00,03_02_01_04,03_03_128_05,03_05_16_00,,,,,,,null,null,,,,03_18_03_00,,,,,,,,,,,,,,,,,03_01_00_73,03_24_00_73,03_25_01_73,
18000313,ユニー,01_00_1237_00,01_26_08_52,01_09_139_00,01_02_00_11,01_03_129_08,,01_06_165_00,,,,,,null,null,01_08_84_00,,,,,,,,,,,,,,,,,,,,01_01_00_00,01_24_00_00,null,
18000319,仕立屋ダンディ,00_00_45_50,00_26_08_00,00_09_07_04,00_02_73_00,null,,null,null,null,null,,,null,null,,00_16_28_00,,,,,,,,,,null,,,,,,,,,null,null,00_25_03_00,
18000360,フシギなたまご,5119_00_00_00,,,,,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,null,null,null,
18000374,マタギ,00_00_1276_00,,00_23_64_00,00_02_00_14,00_03_51_12,00_05_156_00,null,null,null,null,00_07_02_00,,null,null,,00_16_67_00,,,,,00_21_27_00,,,,,null,,,,,,,,,null,null,null,
18000377,ジュリエッタ,01_00_1280_00,,01_09_128_00,01_02_00_01,01_03_47_29,01_05_158_00,null,null,null,null,,,null,null,,01_16_68_00,,,,,,,,,,,,,,,,,,,01_01_00_91,01_24_00_91,01_25_01_91,
18000384,ＫＵ－１,07_00_1285_00,,07_23_65_00,07_02_03_00,07_03_153_10,,,,,,07_07_41_00,,null,null,07_08_52_80,,,,,,,07_04_105_10,,,,null,,null,,,,,,,null,null,null,
18000390,花屋,01_00_1290_00,01_26_105_00,01_09_05_00,01_02_03_01,01_03_156_20,,,,,,,,null,null,,,,,,,,01_04_107_20,,,,,,,,,,,,,01_01_00_10,01_24_00_10,01_25_02_10,
18000394,ジョーカーのお兄さん,00_00_1255_00,00_23_55_00,,00_02_00_03,00_03_41_72,,,,,,,,null,null,,,,,,,,,,,,,,,,,,,,,null,null,null,
18000401,アクィラ,00_00_1306_00,00_26_53_01,00_09_02_03,00_02_00_21,00_03_06_52,00_05_162_00,null,null,null,null,,,null,null,,,,,,,,,,,,,,,,,,,,,null,null,00_25_01_00,
18000402,ライア,01_00_1305_00,,01_09_08_50,01_02_00_13,01_03_167_71,,01_05_128_00,,,,01_07_83_00,,null,null,01_08_18_00,01_12_33_00,,,,,,01_04_114_71,,,,null,,,,,,,,,01_01_00_95,01_24_00_95,01_25_03_95,
18000406,アクィラ,00_00_1309_00,00_26_108_00,00_09_154_00,00_02_00_21,00_03_06_52,,null,null,null,null,,,null,null,,,,,,,,,,,,,,,,,,,,,null,null,00_25_00_00,
18000407,シグネット,01_00_1309_00,01_26_108_00,01_09_154_00,01_02_00_01,01_03_171_03,,,,,,,,null,null,,,,,,,,,,,,,,01_15_46_00,,,,,,,null,null,01_25_00_00,
#チュートリアル４用NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000413,不思議な少女,01_00_1281_00,01_26_58_00,01_09_131_00,01_02_00_14,01_03_71_80,,,,,,,null,null,null,,,,,null,,01_21_08_00,01_06_167_80,,,,,,,,,,31,,,null,01_24_00_31,01_25_01_31,
18000414,不思議な少年,00_00_1281_00,00_26_70_00,00_09_65_51,00_02_00_23,00_03_71_80,,,,,,,null,null,null,,,,,null,,00_21_08_00,00_06_167_80,,,,,,,,,,,,,,,00_25_02_00,
#ヒトトセ６章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000417,サティ,01_00_1310_03,,01_09_08_53,01_02_00_24,01_03_174_30,01_05_163_01,,01_04_116_30,,,,,null,null,,,,,,,,,,,,,,,,,,,,,01_01_00_95,01_24_00_95,01_25_03_95,
18000421,ニック,01_00_1310_01,,01_09_08_53,01_02_00_24,01_03_174_30,01_05_163_00,,01_04_116_30,,,01_07_04_00,,null,null,,,,,,,,,,,,,,,,,,,,,01_01_00_96,01_24_00_96,01_25_03_96,
18000422,ニッパー博士,00_00_1311_00,00_23_72_00,null,00_02_00_24,00_03_173_30,,,,,,00_07_04_00,null,null,null,,00_10_74_00,null,,null,,,,,,,null,,,,,,,,3020,null,null,null,
#ヒトトセ７章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000501,夢見る少女,05_00_1326_01,null,05_09_69_00,05_02_02_23,05_03_184_70,,,,,,,,null,null,,05_16_74_00,,05_18_04_00,,,05_21_00_00,,,,,null,,,,,,,,,null,05_24_01_103,05_25_02_103,
18000502,夢うつつの少女,03_00_1326_00,null,03_09_69_00,03_02_01_24,03_03_185_12,,,,,,,,null,null,,03_16_74_00,,03_18_03_00,,,,,,,,null,,,,,,,,,null,03_24_01_103,03_25_02_103,
18000503,アマテラス,01_00_1332_00,,,01_02_00_03,01_03_186_22,,,,,,,,,,01_08_50_50,,,,,,,,,,,,,01_15_47_00,,,,,,,01_01_00_106,01_24_00_106,01_25_00_106,
18000505,スサノヲ,00_00_1333_00,00_26_111_00,,00_02_00_04,00_03_187_26,,,,,,,,,,,00_10_76_00,null,,,,,,,,,null,,,,,,,,,null,00_24_01_00,00_25_00_00,
#ヒトトセ８章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000507,オーディン,00_00_1335_00,,00_23_82_02,00_02_00_04,00_03_194_09,,,,,,,,,,,00_14_36_00,null,,,,,,,,,null,,null,,,,,,,null,null,null,
18000510,エラリィ,01_00_1338_00,,01_09_128_50,01_02_00_01,01_03_195_80,,01_04_127_80,,,,,,,,01_08_112_00,,,,,,,,,,,,,,,,,,,,01_01_00_00,01_24_00_00,01_25_01_00,
18000511,ドルリィ,01_00_1338_01,,01_09_128_51,01_02_00_01,01_03_195_80,,01_04_127_80,,,,,,,,01_08_112_00,,,,,,,,,,,,,,,,,,,,01_01_00_00,01_24_00_00,01_25_01_00,
18000512,クイン,01_00_1340_00,,01_09_157_00,01_02_00_13,01_03_193_10,01_05_110_50,null,null,null,null,01_07_72_00,,,,,,,,,,,,,,,,,,,,,,,,01_01_00_105,01_24_00_105,01_25_01_105,
18000513,レイン,01_00_1340_01,,01_09_157_01,01_02_00_13,01_03_193_10,01_05_110_51,null,null,null,null,01_07_72_00,,,,,,,,,,,,,,,,,,,,,,,,01_01_00_105,01_24_00_105,01_25_01_105,
18000515,ヘンピコ（セイクリッド）,00_00_1339_00,00_23_85_00,null,00_02_03_04,00_03_192_11,,00_06_206_00,null,null,null,00_07_11_00,,,,,00_15_48_00,null,,,,,,,,,null,,,,,,,,,null,null,null,
#ヒトトセ８章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000519,グレンダ,01_00_1347_01,,01_09_159_00,01_02_00_03,01_03_198_52,,01_06_208_00,,,,,,,,,,,,,,,,,,,,,,01_18_85_00,,,,,,01_01_00_00,01_24_00_00,01_25_01_00,
18000520,壷の収集家,00_00_1350_00,00_26_114_00,00_09_160_00,00_02_00_13,00_03_210_29,,,,,,00_07_85_00,,,,,,,,,,,,,,,,,,,,,,,,null,00_24_00_108,00_25_01_108,
18000521,ロウゲツの使い,04_00_1348_00,04_23_86_00,null,04_02_02_04,04_03_199_24,,04_04_128_24,,,,,,,,04_08_52_87,,,04_18_84_00,,,04_21_00_00,,,,,,,,,,,,,3384,null,null,null,
#アニバ（2011）,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000543,サリー,01_00_1351_00,01_26_116_00,01_09_131_00,01_02_0106_04,01_03_212_09,01_05_170_00,,,,,,,,,,01_16_78_00,,,,,,,,,,null,,,,,,,,,null,01_24_00_00,01_25_01_00,
#ヒトトセ９章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000549,ロウゲツの従僕,00_00_1352_01,00_26_117_01,00_09_21_01,00_02_0109_04,01_03_213_82,,,,,,00_07_88_00,,,,00_08_114_00,null,00_11_64_00,,,,,,,,,null,,,,,,,,,null,null,00_25_03_00,
18000550,ロウゲツのメイド,03_00_1353_02,,03_09_120_04,03_02_0106_13,03_03_214_20,03_05_16_00,03_06_130_00,,,,00_07_85_00,,,,,03_16_80_00,,03_18_03_00,,,,03_04_130_20,,,,,,,,,,,,,03_01_00_113,03_24_00_113,03_25_03_113,
#チュートリアル８期,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000553,ルーデル,00_00_1153_00,00_26_106_00,00_09_13_02,00_02_0106_05,00_03_204_50,,00_06_17_51,,,,,,null,null,00_08_44_00,,,00_18_01_51,,,,,,,,,,,,,,,,,,,00_25_01_00,
#絆の樹1章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000557,アミス,01_00_1306_50,01_23_78_50,null,01_02_0107_05,01_03_167_22,01_06_216_00,01_04_114_22,,,,01_07_73_51,null,null,null,01_08_114_00,,,,null,,,,,,,,,01_16_86_00,,,,,,,null,null,null,
18000610,アミス,01_00_1306_50,01_23_78_50,null,01_02_0107_05,01_03_167_22,,01_04_114_22,,,,01_07_73_51,null,null,null,01_08_114_00,,,,null,,,,,,,,,01_16_86_00,,,,,,,null,null,null,
#絆の樹2章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000574,キサラギの盗賊ハート,05_00_1364_00,,05_23_90_00,05_02_0213_90,05_03_223_25,,,,,05_06_193_70,,,,,05_08_119_00,,,,,,05_21_00_10,,,,,,,,05_18_86_10,,,,,,null,null,null,
18000586,ネコマタ（胡桃）ファーコーデハート（若菜なし）,01_00_1363_00,01_26_123_02,01_09_164_02,01_02_0208_90,00_03_219_90,,,01_04_132_90,,01_06_214_00,01_07_07_51,,,,01_08_51_00,,,,,,01_21_13_52,,,,,,,,,,,,,,null,01_24_00_117,01_25_01_117,
18000622,ネコマタ（胡桃）盗賊ハート（若菜なし）,01_00_1364_00,,01_23_90_00,01_02_0208_90,00_03_219_90,,,01_04_132_90,,01_06_214_00,01_07_07_51,,,,01_08_119_02,,,01_18_27_00,,,01_21_13_52,,,,,,,,,,,,,,null,null,null,
18000625,ザッハ（ファーコーデ♂一式）,00_00_1362_01,00_26_122_01,00_09_164_02,00_02_0109_01,00_03_222_22,,00_04_134_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,null,null,
18000626,トルテ（ファーコーデ♀一式）,01_00_1363_01,01_26_123_01,01_09_164_01,01_02_0107_07,01_03_221_27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,null,01_24_00_118,01_25_01_118,
18000631,トルテ（盗賊♀一式）,01_00_1364_00,,01_23_90_00,01_02_0107_07,01_03_221_27,,,,,,01_07_90_01,,,,01_08_119_01,01_16_10_57,,,,,,,,,,,,,,,,,,,null,null,null,
18000632,ザッハ（盗賊♂一式）,00_00_1364_01,,00_23_90_01,00_02_0109_01,00_03_222_22,,00_04_134_22,,,,,,,,00_08_119_02,00_10_78_00,null,,,,,,,,,null,,00_11_65_00,,,,,,3020,null,null,null,
#絆の樹3章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000575,ヤヨイのカンフーハート（武器なし）,05_00_1369_00,05_26_125_00,05_09_166_00,05_02_0214_90,05_03_227_90,,05_06_219_00,,,,,,,,,,,,,,05_21_30_00,,,,,,,,,,,,,,null,null,05_25_03_00,
18000642,トルテ（キンダー一式）,01_00_1367_01,01_26_124_01,01_09_165_02,01_02_0107_07,01_03_226_27,,01_04_137_27,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_01_00_120,01_24_00_120,01_25_02_120,
18000643,ザッハ（キンダー一式）,00_00_1367_00,00_26_124_00,00_09_165_02,00_02_0109_01,00_03_222_22,00_05_175_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00_01_00_122,00_24_00_122,00_25_02_122,
18000649,ヤヨイのカンフーハート（女装?武器なし）,05_00_1368_00,,05_09_166_02,05_02_0214_91,05_03_228_90,,05_06_219_00,,,,,,,,,,,,,,05_21_30_00,,,,05_04_136_90,,,,,,,,,,null,05_24_00_00,05_25_03_00,
#絆の樹4章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000576,ウヅキのチルドレンハート（武器なし）,01_00_1372_00,01_26_128_00,01_09_53_01,01_02_0215_90,01_03_231_09,,,01_04_140_09,01_06_221_00,01_06_161_90,,,,,,,,,,,01_21_08_05,,,,,,,,,,,,,,null,01_24_03_01,01_25_03_01,
18000655,みやびな薬師（みやびくじ一式）,00_00_1371_00,00_26_127_00,00_09_167_00,00_02_03_01,00_03_230_09,,,00_04_139_09,,,,,,,,,,,,,,,,,,,,,,,,,,,00_01_00_00,00_24_00_00,null,
18000659,ダーデン（ウヅキくじ♂一式）見習いレンジャー少年,04_00_1372_50,04_26_128_50,04_09_119_03,04_02_02_01,04_03_232_01,,,,,,,,,,,,04_11_11_50,01_18_04_00,,,04_21_00_00,,,,,,,null,,,,,,,null,04_24_03_00,04_25_03_00,
18000660,ドリス（ウヅキくじ♀一式）見習いレンジャー少女,03_00_1372_51,03_26_128_51,03_09_07_01,03_02_0108_05,03_03_232_23,,,,,,,,,,,,03_11_11_51,03_18_03_00,,,,,,,,,,null,,,,,,,null,03_24_03_00,03_25_03_00,
18000662,ダーデン（ウヅキくじ♂一式）見習いレンジャー少年,04_00_1372_00,04_26_128_00,04_09_119_03,04_02_02_01,04_03_232_01,,,,,,,,,,,04_12_04_00,04_11_11_50,01_18_04_00,,,04_21_00_00,,,,,null,,null,,,,,,,null,04_24_03_00,04_25_03_00,
18000663,ドリス（ウヅキくじ♀一式）見習いレンジャー少女,03_00_1372_01,03_26_128_01,03_09_07_01,03_02_0108_05,03_03_232_23,,,,,,,,,,,03_10_14_00,03_11_11_51,03_18_03_00,,,,,,,,null,,null,,,,,,,null,03_24_03_00,03_25_03_00,
#絆の樹5章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000577,サツキのフェアリーハート（武器なし）,03_00_1379_00,,03_09_171_00,03_02_0216_90,03_03_235_90,,,03_04_144_90,,,,,,,,,,03_18_84_50,,,,,,,,,,,,,,,,,03_01_00_94,03_24_00_00,null,
18000707,サツキのフェアリーハート（別Ver）,03_00_1379_01,,03_09_171_01,03_02_0216_91,03_03_235_91,,,03_04_144_91,,,,,,,,,,03_18_84_50,,,,,,,,,,,,,,,,,03_01_00_94,03_24_00_00,null,
18000682,ジュディス,01_00_1377_01,01_26_129_01,01_09_170_01,01_02_0105_02,01_03_234_30,,,01_04_142_30,,,,,,,,01_16_90_00,,,,,,,,,,,,,,,,,,,01_01_00_10,01_24_00_10,01_25_01_10,
18000683,キャンディス,01_00_1378_00,01_26_130_00,01_09_170_00,01_02_0107_03,01_03_234_20,,,01_04_141_20,,,,,,,,,,,,,,,,,,,,,,,,,,,null,01_24_00_10,01_25_00_10,
18000694,妖精王,02_00_1380_00,02_23_71_00,,02_02_0109_12,02_03_236_05,,02_06_224_00,,,,,,,,,,,02_18_84_50,,,,,,,,,,,,,,,,,null,null,null,
#絆の樹6章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000718,ウィリアム,00_00_1385_00,00_26_131_00,00_23_92_50,00_02_0109_11,00_03_242_22,,,00_04_145_22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00_25_03_00,
18000719,テス,01_00_1383_00,,01_09_172_00,01_02_0107_02,00_03_239_08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_01_00_00,01_24_00_00,01_25_01_00,
18000725,ミナヅキの淑女ハート（白?武器なし）,07_00_1384_01,,07_23_92_01,07_02_0217_91,07_03_241_90,,,,07_05_179_01,07_06_226_91,07_07_81_00,,,,,,,,,,07_21_32_91,,,,,,,,,,,,,,07_01_00_42,07_24_00_42,07_25_03_42,
18000728,テス（エンディングver）,01_00_1382_00,,01_09_172_00,01_02_0107_02,00_03_239_08,01_05_178_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_01_00_00,01_24_00_00,01_25_01_00,
#絆の樹8章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000777,助手のポロン,07_00_1391_00,07_26_135_00,07_09_175_00,07_02_71_54,null,,null,null,null,null,,,null,null,,,,,,,,,,,,,,,,,,,,,07_01_00_00,07_24_00_00,07_25_03_00,
18000778,フシギ団幹部のパケル,00_00_1392_00,00_26_136_00,00_09_175_00,00_02_71_53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00_24_00_00,00_25_03_00,
18000580,ハヅキのサイバーハート（武器なし）,07_00_1394_90,07_26_137_90,07_09_176_00,07_02_0219_90,07_03_252_90,,,,,07_06_234_90,,,,,,,,,,,07_21_34_00,,,,,,,,,,,,,,07_01_00_127,07_24_00_127,07_25_01_127,
#絆の樹9章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000786,悩める芸術家,00_00_1405_00,00_26_140_00,00_09_179_00,00_02_0205_07,00_03_257_07,,,,,,,,,,,,,00_18_88_00,,,,,,,,,,,,,,,,,null,null,00_25_01_132,
#絆の樹10章NPC,,,,,,,,,,,,,,,,,,,,,,,,,,,null,,,,,,,,,,,,
18000823,魔法使い風の人物,01_00_1410_00,01_26_141_00,01_09_180_00,01_02_0211_01,01_03_264_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01_01_00_134,01_24_00_134,01_25_00_134,
18000582,カミアのエクソシストハート,03_00_1411_90,03_23_97_90,,03_02_0222_90,03_03_263_90,03_05_145_00,,,00_05_185_91,,,,,,,,,03_18_91_90,,,,,,,,,,,,,,,,,null,null,null,
18000847,カンナのエクソシストハート,03_00_1411_91,03_23_97_91,,03_02_0222_91,03_03_262_90,03_05_145_00,,,00_05_185_90,,,,,,,,,03_18_91_91,,,,,,,,,,,,,,,,,null,null,null,
