#アイテム合成レシピ設定シート,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#基本設定枠,取得経験値の適正設定枠,,,,合成に必要なスキルや素材アイテム設定枠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#基本情報,取得経験値の適正LV情報,,,,,,,合成に必要な,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,適正BaseLV,,適正JobLV,,,,,料金情報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#通し番号,MIN,MAX,MIN,MAX,スキルID,Lv,スキルID,料金,アイテムID,アイテムID,個数,アイテムID,個数,アイテムID,個数,アイテムID,個数,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率,アイテムID,個数,確率
#アイテム精製LV1(1～20),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2416,2,7,2,6,2040,2,0,300,0,68500100,1,10112400,1,0,0,0,0,68500113,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,2,7,2,6,2040,2,0,300,0,68500100,1,10115200,1,0,0,0,0,68500114,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,1,5,1,5,2040,2,0,300,0,68500112,6,0,0,0,0,0,0,68500115,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2,7,2,6,2040,2,0,300,0,68500113,6,0,0,0,0,0,0,68500116,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,2,7,2,6,2040,2,0,300,0,68500114,6,0,0,0,0,0,0,68500117,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,1,5,1,5,2040,2,0,300,0,68500112,12,0,0,0,0,0,0,68500118,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,2,7,2,6,2040,2,0,300,0,68500113,12,0,0,0,0,0,0,68500119,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,2,7,2,6,2040,2,0,300,0,68500114,12,0,0,0,0,0,0,68500120,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,1,5,1,5,2040,2,0,300,0,68500112,48,0,0,0,0,0,0,68500121,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,2,7,2,6,2040,2,0,300,0,68500113,48,0,0,0,0,0,0,68500122,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,2,7,2,6,2040,2,0,300,0,68500114,48,0,0,0,0,0,0,68500123,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,2,7,2,6,2040,3,0,300,0,68500112,1,10108700,1,0,0,0,0,68500124,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,2,7,2,6,2040,3,0,300,0,68500112,1,10105800,1,0,0,0,0,68500124,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,2,7,2,6,2040,3,0,300,0,68500124,1,10115100,1,0,0,0,0,68500125,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,2,7,2,6,2040,3,0,300,0,68500124,1,10108200,1,0,0,0,0,68500126,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,1,5,1,5,2040,3,0,300,0,68500124,6,0,0,0,0,0,0,68500127,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,2,7,2,6,2040,3,0,300,0,68500125,6,0,0,0,0,0,0,68500128,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2433,2,7,2,6,2040,3,0,300,0,68500126,6,0,0,0,0,0,0,68500129,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,1,5,1,5,2040,3,0,300,0,68500124,24,0,0,0,0,0,0,68500130,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2435,2,7,2,6,2040,3,0,300,0,68500125,24,0,0,0,0,0,0,68500131,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2436,2,7,2,6,2040,3,0,300,0,68500126,24,0,0,0,0,0,0,68500132,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,2,7,2,6,2040,4,0,300,0,68500124,1,10115900,1,0,0,0,0,68500133,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2438,2,7,2,6,2040,4,0,300,0,68500133,1,10106000,1,0,0,0,0,68500134,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,2,7,2,6,2040,4,0,300,0,68500133,1,10109700,1,0,0,0,0,68500135,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,1,5,1,5,2040,4,0,300,0,68500133,6,0,0,0,0,0,0,68500136,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,2,7,2,6,2040,4,0,300,0,68500134,6,0,0,0,0,0,0,68500137,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,2,7,2,6,2040,4,0,300,0,68500135,6,0,0,0,0,0,0,68500138,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,1,5,1,5,2040,4,0,300,0,68500133,24,0,0,0,0,0,0,68500139,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,2,7,2,6,2040,4,0,300,0,68500134,24,0,0,0,0,0,0,68500140,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,2,7,2,6,2040,4,0,300,0,68500135,24,0,0,0,0,0,0,68500141,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,2,7,2,6,2040,5,0,300,0,68500100,1,10100100,1,0,0,0,0,68500142,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,2,7,2,6,2040,5,0,300,0,68500100,1,10097200,1,0,0,0,0,68500142,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,2,7,2,6,2040,5,0,300,0,68500100,1,10099700,1,0,0,0,0,68500142,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2449,2,7,2,6,2040,5,0,300,0,68500142,1,10099200,1,0,0,0,0,68500143,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,2,7,2,6,2040,5,0,300,0,68500142,1,10096705,1,0,0,0,0,68500144,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2451,1,5,1,5,2040,5,0,300,0,68500142,6,0,0,0,0,0,0,68500145,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2452,2,7,2,6,2040,5,0,300,0,68500143,6,0,0,0,0,0,0,68500146,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,2,7,2,6,2040,5,0,300,0,68500144,6,0,0,0,0,0,0,68500147,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2454,1,5,1,5,2040,5,0,300,0,68500142,12,0,0,0,0,0,0,68500148,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2455,2,7,2,6,2040,5,0,300,0,68500143,12,0,0,0,0,0,0,68500149,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,2,7,2,6,2040,5,0,300,0,68500144,12,0,0,0,0,0,0,68500150,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,2,7,2,6,2040,5,0,300,0,68500142,1,10096600,1,0,0,0,0,68500151,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,2,7,2,6,2040,5,0,300,0,68500142,1,10096300,1,0,0,0,0,68500151,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,2,7,2,6,2040,5,0,300,0,68500151,1,10101300,1,0,0,0,0,68500152,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,2,7,2,6,2040,5,0,300,0,68500151,1,10099300,1,0,0,0,0,68500153,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,1,5,1,5,2040,5,0,300,0,68500151,6,0,0,0,0,0,0,68500154,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,2,7,2,6,2040,5,0,300,0,68500152,6,0,0,0,0,0,0,68500155,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,2,7,2,6,2040,5,0,300,0,68500153,6,0,0,0,0,0,0,68500156,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,1,5,1,5,2040,5,0,300,0,68500151,12,0,0,0,0,0,0,68500157,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,2,7,2,6,2040,5,0,300,0,68500152,12,0,0,0,0,0,0,68500158,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,2,7,2,6,2040,5,0,300,0,68500153,12,0,0,0,0,0,0,68500159,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,2,7,2,6,2040,5,0,300,0,68500151,1,10099500,1,0,0,0,0,68500160,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,2,7,2,6,2040,5,0,300,0,68500160,1,10099800,1,0,0,0,0,68500161,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,2,7,2,6,2040,5,0,300,0,68500160,1,10102200,1,0,0,0,0,68500162,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,1,5,1,5,2040,5,0,300,0,68500160,6,0,0,0,0,0,0,68500163,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,2,7,2,6,2040,5,0,300,0,68500161,6,0,0,0,0,0,0,68500164,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,2,7,2,6,2040,5,0,300,0,68500162,6,0,0,0,0,0,0,68500165,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#料理LV1～5（2480～2499）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,18,23,10,15,2040,3,0,300,0,10097100,1,10009200,1,10002200,1,0,0,10159100,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,17,30,17,30,2040,5,0,300,0,10165900,1,10045300,1,10002200,1,10008450,1,10166000,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,17,30,17,30,2040,5,0,300,0,10165900,1,10045300,1,10002200,1,10007700,2,10166100,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,17,30,17,30,2040,5,0,300,0,10165900,1,10045300,1,10007700,1,10001100,4,10166200,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#料理LV1～5（2500～2519）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,20,25,11,16,2040,3,0,300,0,10108800,1,10094800,1,0,0,0,0,10126900,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,10,15,10,15,2040,3,0,300,0,10110000,1,10094852,1,0,0,0,0,10105502,1,30,10105501,1,39,10105500,1,30,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2502,18,23,11,16,2040,4,0,400,0,10111300,1,10051500,1,10122100,1,10001800,1,10127000,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,16,21,9,14,2040,4,0,400,0,10111500,1,10122200,1,10045300,1,10001800,1,10127100,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,7,12,8,13,2040,4,0,400,0,10106400,1,10001100,1,10008450,1,0,0,10128100,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,7,12,8,13,2040,4,0,400,0,10106500,1,10001100,1,10008450,1,0,0,10128100,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,7,12,8,13,2040,4,0,400,0,10109800,1,10001100,1,10008450,1,0,0,10128100,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,7,12,8,13,2040,4,0,400,0,10108400,1,10001100,1,10008450,1,0,0,10128100,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,7,12,8,13,2040,4,0,400,0,10108401,1,10001100,1,10008450,1,0,0,10128100,3,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,5,10,3,7,2040,1,0,0,0,10111400,1,10045400,1,10124300,1,0,0,10130400,10,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,5,10,3,7,2040,1,0,0,0,10112100,1,10045400,1,10124300,1,0,0,10130400,10,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,16,21,9,14,2040,2,0,200,0,10130400,5,10051600,1,10122800,1,0,0,10130500,3,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,10,15,10,15,2040,3,0,300,0,10112500,1,10094800,1,0,0,0,0,10119801,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,7,12,8,13,2040,3,0,300,0,10109300,1,10001100,1,10007700,1,10124300,1,10124600,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,15,20,9,14,2040,4,0,400,0,10130600,1,10001100,1,10111700,1,0,0,10065800,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,15,20,9,14,2040,4,0,400,0,10130600,1,10001100,1,10114400,1,0,0,10065800,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,10,15,8,13,2040,4,0,400,0,10130600,1,10001100,1,10051600,1,0,0,10066000,1,99,10001250,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,1,5,1,5,2040,1,0,100,0,10131609,1,10124400,1,0,0,0,0,31142702,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,1,5,1,5,2040,1,0,100,0,10131609,1,10096400,1,0,0,0,0,31142700,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,1,5,1,5,2040,1,0,100,0,10131609,1,0,0,0,0,0,0,31142701,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#高度金属精錬LV1～3（2520～2539）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,1,5,1,5,2051,3,0,10000,10033100,31104001,3,0,0,0,0,0,0,31104011,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,1,5,1,5,2051,3,0,10000,10033100,31104001,4,0,0,0,0,0,0,31104021,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,1,5,1,5,2051,3,0,10000,10033100,31104001,5,0,0,0,0,0,0,31104031,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,1,5,1,5,2051,3,0,10000,10033100,31104002,3,0,0,0,0,0,0,31104012,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,1,5,1,5,2051,3,0,10000,10033100,31104002,4,0,0,0,0,0,0,31104022,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,1,5,1,5,2051,3,0,10000,10033100,31104002,5,0,0,0,0,0,0,31104032,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,15,20,10,15,2051,3,0,10000,10033100,31065100,2,0,0,0,0,0,0,31065110,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,15,20,10,15,2051,3,0,10000,10033100,31065100,4,0,0,0,0,0,0,31065120,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,1,5,1,5,2051,3,0,10000,10033100,31065300,2,0,0,0,0,0,0,31065301,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,1,5,1,5,2051,3,0,10000,10033100,31065300,3,0,0,0,0,0,0,31065302,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,1,5,1,5,2051,3,0,10000,10033100,31065300,4,0,0,0,0,0,0,31065303,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,1,5,1,5,2051,3,0,10000,10033100,31105200,2,0,0,0,0,0,0,31105201,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,1,5,1,5,2051,3,0,10000,10033100,31105200,3,0,0,0,0,0,0,31105202,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,1,5,1,5,2051,3,0,10000,10033100,31105200,4,0,0,0,0,0,0,31105203,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,1,5,1,5,2051,3,0,10000,10033100,31105250,2,0,0,0,0,0,0,31105251,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,1,5,1,5,2051,3,0,10000,10033100,31105250,3,0,0,0,0,0,0,31105252,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,1,5,1,5,2051,3,0,10000,10033100,31105250,4,0,0,0,0,0,0,31105253,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#2537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#2538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#装飾品製造LV1～5（2540～2546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,1,5,1,5,2018,5,0,5000,0,10150500,1,10150000,1,0,0,0,0,61082500,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,1,5,1,5,2018,5,0,5000,0,10150500,1,10011201,50,0,0,0,0,61082501,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,1,5,1,5,2018,5,0,5000,0,10150500,1,10011203,50,0,0,0,0,61082502,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,1,5,1,5,2018,5,0,5000,0,10150500,1,10011205,50,0,0,0,0,61082503,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,1,5,1,5,2018,5,0,5000,0,10150500,1,10011207,50,0,0,0,0,61082504,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,1,5,1,5,2018,5,0,5000,0,10150500,1,10011209,50,0,0,0,0,61082505,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,1,5,1,5,2018,5,0,5000,0,10150500,1,10011210,50,0,0,0,0,61082506,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#裁縫LV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,1,5,1,5,2054,1,0,100,10043500,50086300,1,50086300,1,0,0,0,0,50086350,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#機械組み立てLV1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,1,5,1,5,2039,1,0,100,10023600,60096700,2,10035300,1,0,0,0,0,60096750,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#高度金属精錬LV1～3（2549～）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,1,5,1,5,2051,3,0,10000,10033100,31105300,2,0,0,0,0,0,0,31105301,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,1,5,1,5,2051,3,0,10000,10033100,31105300,3,0,0,0,0,0,0,31105302,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,1,5,1,5,2051,3,0,10000,10033100,31105300,4,0,0,0,0,0,0,31105303,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,1,5,1,5,2051,3,0,10000,10033100,31105350,2,0,0,0,0,0,0,31105351,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,1,5,1,5,2051,3,0,10000,10033100,31105350,3,0,0,0,0,0,0,31105352,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,1,5,1,5,2051,3,0,10000,10033100,31105350,4,0,0,0,0,0,0,31105353,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,1,5,1,5,2051,3,0,10000,10033100,31106100,3,0,0,0,0,0,0,31106101,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,1,5,1,5,2051,3,0,10000,10033100,31106100,4,0,0,0,0,0,0,31106102,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,1,5,1,5,2051,3,0,10000,10033100,31106100,5,0,0,0,0,0,0,31106103,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,1,5,1,5,2051,3,0,10000,10033100,31106150,3,0,0,0,0,0,0,31106151,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,1,5,1,5,2051,3,0,10000,10033100,31106150,4,0,0,0,0,0,0,31106152,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,1,5,1,5,2051,3,0,10000,10033100,31106150,5,0,0,0,0,0,0,31106153,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,1,5,1,5,2051,3,0,10000,10033100,31106200,3,0,0,0,0,0,0,31106210,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,1,5,1,5,2051,3,0,10000,10033100,31106200,4,0,0,0,0,0,0,31106220,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,1,5,1,5,2051,3,0,10000,10033100,31106200,5,0,0,0,0,0,0,31106230,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,1,5,1,5,2051,3,0,10000,10033100,31106201,3,0,0,0,0,0,0,31106211,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,1,5,1,5,2051,3,0,10000,10033100,31106201,4,0,0,0,0,0,0,31106221,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,1,5,1,5,2051,3,0,10000,10033100,31106201,5,0,0,0,0,0,0,31106231,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,1,5,1,5,2051,3,0,10000,10033100,31106300,3,0,0,0,0,0,0,31106310,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,1,5,1,5,2051,3,0,10000,10033100,31106300,4,0,0,0,0,0,0,31106320,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,1,5,1,5,2051,3,0,10000,10033100,31106300,5,0,0,0,0,0,0,31106330,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#アイテム精製LV1～3（2600～2699）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2600,1,5,1,5,2009,3,0,1000,0,31066200,4,0,0,0,0,0,0,31066210,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,1,5,1,5,2009,3,0,1000,0,31066200,9,0,0,0,0,0,0,31066220,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,1,5,1,5,2009,3,0,1000,0,31066210,1,0,0,0,0,0,0,31066200,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,1,5,1,5,2009,3,0,1000,0,31066220,1,0,0,0,0,0,0,31066200,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,1,5,1,5,2009,3,0,1000,0,31066340,4,0,0,0,0,0,0,31066350,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,1,5,1,5,2009,3,0,1000,0,31066340,9,0,0,0,0,0,0,31066360,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,1,5,1,5,2009,3,0,1000,0,31066350,1,0,0,0,0,0,0,31066340,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,1,5,1,5,2009,3,0,1000,0,31066360,1,0,0,0,0,0,0,31066340,9,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,1,5,1,5,2009,3,0,1000,0,31175609,4,0,0,0,0,0,0,31175639,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,1,5,1,5,2009,3,0,1000,0,31175609,9,0,0,0,0,0,0,31175669,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
